IndividualID,SpeciesName,Date,Site,StableIsotope,LiveMeasure,Height-MaxLength,Width-BarnacleHeight,Aperature-LimpetHeight,WholeWeight-AirDry,ShellWeight-OvenDry,ShellWeightWithOperculum,TissueWeight-Wet,TissueWetWithOperculum/Plates/Mantle,Operculum/MantleWeight,TissueWeight-OvenDry,ImmersedWholeWeight,FoilNumber,AshFreeDryMass,Comment
142,Haustrum scobina,7/29/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,11.20,7.60,8.50,0.282,0.191,FALSE,,TRUE,0.001,,,,,chipped aperature
143,Haustrum scobina,7/29/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,12.60,9.00,10.40,0.444,0.295,FALSE,,TRUE,0.001,,,,,2/3 gonads
73,Diloma aethiops,5/19/2003,CapeCampbellLighthouse,TRUE,FALSE,26.91,28.15,22.80,8.340,,FALSE,2.652,FALSE,,,,,,Upper Bare
145,Haustrum scobina,7/29/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,12.20,8.80,9.60,0.386,0.238,FALSE,,TRUE,0.002,,,,,2/3 gonads
1647,Mytilus galloprovincialis,2/7/2007,CapeFoulwind,FALSE,FALSE,20.20,10.50,7.90,0.730,0.497,FALSE,0.186,FALSE,,0.039,,,,
1643,Mytilus galloprovincialis,2/7/2007,CapeFoulwind,FALSE,FALSE,15.90,8.20,6.20,0.337,0.219,FALSE,0.087,FALSE,,0.015,,,,
1642,Mytilus galloprovincialis,2/7/2007,CapeFoulwind,FALSE,FALSE,16.10,9.20,5.90,0.329,0.210,FALSE,0.091,FALSE,,0.015,,,,
1641,Mytilus galloprovincialis,2/7/2007,CapeFoulwind,FALSE,FALSE,15.50,8.60,5.80,0.268,0.162,FALSE,0.079,FALSE,,0.014,,,,
1640,Mytilus galloprovincialis,2/7/2007,CapeFoulwind,FALSE,FALSE,13.30,7.50,5.10,0.202,0.142,FALSE,0.038,FALSE,,0.007,,,,
1639,Mytilus galloprovincialis,2/7/2007,CapeFoulwind,FALSE,FALSE,11.70,6.90,4.50,0.164,0.116,FALSE,0.032,FALSE,,0.006,,,,
1638,Mytilus galloprovincialis,2/7/2007,CapeFoulwind,FALSE,FALSE,12.50,7.30,5.00,0.182,0.128,FALSE,0.037,FALSE,,0.007,,,,
1637,Mytilus galloprovincialis,2/7/2007,CapeFoulwind,FALSE,FALSE,7.20,4.40,2.90,0.036,0.024,FALSE,0.007,FALSE,,0.003,,,,
274,Haustrum scobina,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,13.50,9.60,11.20,0.533,0.301,FALSE,,TRUE,0.003,,,,,Alive when dissected after storage on ice only
275,Haustrum scobina,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,12.20,8.20,9.60,0.422,0.267,FALSE,0.135,TRUE,0.002,,,,,Alive when dissected after storage on ice only
144,Haustrum scobina,7/29/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,12.10,8.00,8.90,0.328,0.234,FALSE,0.089,TRUE,0.001,,,,,?
1656,Mytilus galloprovincialis,2/7/2007,CapeFoulwind,FALSE,FALSE,21.30,11.70,7.80,0.792,0.497,FALSE,0.232,FALSE,,0.038,,,,
1634,Risellopsis varia,2/1/2007,CapeFoulwind,FALSE,FALSE,6.00,4.50,3.30,0.033,0.028,FALSE,,FALSE,,0.005,,,,"HCl method, whole weight is ovendried, tissue with operculum"
1666,Mytilus galloprovincialis,2/7/2007,CapeFoulwind,FALSE,FALSE,34.70,16.90,14.30,3.992,2.634,FALSE,1.204,FALSE,,0.242,,,,
1665,Mytilus galloprovincialis,2/7/2007,CapeFoulwind,FALSE,FALSE,28.90,12.50,12.70,2.335,1.533,FALSE,0.737,FALSE,,0.130,,,,
1664,Mytilus galloprovincialis,2/7/2007,CapeFoulwind,FALSE,FALSE,30.60,14.90,11.00,2.074,1.433,FALSE,0.558,FALSE,,0.114,,,,
1663,Mytilus galloprovincialis,2/7/2007,CapeFoulwind,FALSE,FALSE,33.20,15.50,12.90,2.659,1.701,FALSE,0.870,FALSE,,0.143,,,,
1662,Mytilus galloprovincialis,2/7/2007,CapeFoulwind,FALSE,FALSE,24.20,12.20,9.90,1.361,0.945,FALSE,0.357,FALSE,,0.073,,,,
1661,Mytilus galloprovincialis,2/7/2007,CapeFoulwind,FALSE,FALSE,30.00,14.00,11.30,2.218,1.487,FALSE,0.664,FALSE,,0.144,,,,
1660,Mytilus galloprovincialis,2/7/2007,CapeFoulwind,FALSE,FALSE,25.40,13.20,8.50,0.973,0.612,FALSE,0.323,FALSE,,0.055,,,,
1659,Mytilus galloprovincialis,2/7/2007,CapeFoulwind,FALSE,FALSE,25.40,12.80,10.40,1.726,1.147,FALSE,0.484,FALSE,,0.103,,,,
1645,Mytilus galloprovincialis,2/7/2007,CapeFoulwind,FALSE,FALSE,18.60,10.40,7.10,0.670,0.405,FALSE,0.191,FALSE,,0.031,,,,
1657,Mytilus galloprovincialis,2/7/2007,CapeFoulwind,FALSE,FALSE,24.90,12.40,10.30,1.555,1.023,FALSE,0.462,FALSE,,0.089,,,,
1646,Mytilus galloprovincialis,2/7/2007,CapeFoulwind,FALSE,FALSE,17.90,10.90,6.50,0.473,0.306,FALSE,0.127,FALSE,,0.021,,,,
1655,Mytilus galloprovincialis,2/7/2007,CapeFoulwind,FALSE,FALSE,23.20,12.30,9.20,1.099,0.714,FALSE,0.326,FALSE,,0.063,,,,
1654,Mytilus galloprovincialis,2/7/2007,CapeFoulwind,FALSE,FALSE,23.40,12.90,9.20,1.040,0.685,FALSE,0.295,FALSE,,0.056,,,,
1653,Mytilus galloprovincialis,2/7/2007,CapeFoulwind,FALSE,FALSE,20.90,11.90,7.50,0.722,0.472,FALSE,0.213,FALSE,,0.039,,,,
1652,Mytilus galloprovincialis,2/7/2007,CapeFoulwind,FALSE,FALSE,20.90,11.00,7.80,0.734,0.464,FALSE,0.205,FALSE,,0.037,,,,
1651,Mytilus galloprovincialis,2/7/2007,CapeFoulwind,FALSE,FALSE,17.40,9.10,7.00,0.575,0.398,FALSE,0.139,FALSE,,0.027,,,,
1650,Mytilus galloprovincialis,2/7/2007,CapeFoulwind,FALSE,FALSE,26.30,12.00,10.00,1.654,1.036,FALSE,0.515,FALSE,,0.082,,,,
1649,Mytilus galloprovincialis,2/7/2007,CapeFoulwind,FALSE,FALSE,19.80,10.70,7.80,0.701,0.443,FALSE,0.206,FALSE,,0.037,,,,
1648,Mytilus galloprovincialis,2/7/2007,CapeFoulwind,FALSE,FALSE,21.00,11.30,7.50,0.872,0.555,FALSE,0.247,FALSE,,0.042,,,,
278,Haustrum scobina,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,11.70,9.00,10.10,0.421,0.236,FALSE,,TRUE,0.003,,,,,Alive when dissected after storage on ice only
1658,Mytilus galloprovincialis,2/7/2007,CapeFoulwind,FALSE,FALSE,27.10,12.80,10.30,1.499,1.005,FALSE,0.422,FALSE,,0.092,,,,
769,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,15.40,10.20,,0.654,0.456,TRUE,,FALSE,,,0.307,,,"1/2 green, 1/2 yellow"
276,Haustrum scobina,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,14.80,9.70,11.40,0.607,0.395,FALSE,0.168,TRUE,0.002,,,,,Alive when dissected after storage on ice only
759,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,7.80,4.90,,0.058,0.041,TRUE,,FALSE,,,0.025,,,
760,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,10.10,6.00,,0.114,0.075,TRUE,,FALSE,,,0.048,,,
761,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,9.60,6.40,,0.142,0.099,TRUE,,FALSE,,,0.064,,,
762,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,17.10,11.20,,0.818,0.549,TRUE,,FALSE,,,0.370,,,
763,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,14.10,9.60,,0.504,0.366,TRUE,,FALSE,,,0.242,,,
764,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,16.20,10.70,,0.729,0.518,TRUE,,FALSE,,,0.342,,,1/2 yellow
765,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,17.00,11.30,,0.880,0.681,TRUE,,FALSE,,,0.442,,,1/2 orange gonads
766,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,14.90,10.10,,0.613,0.429,TRUE,,FALSE,,,0.284,,,2/3 yellow
757,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,19.30,12.90,,1.261,0.767,TRUE,,FALSE,,,0.520,,,1/2 yellow
768,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,9.50,6.50,,0.131,0.088,TRUE,,FALSE,,,0.059,,,
756,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,17.50,11.40,,1.018,0.673,TRUE,,FALSE,,,0.453,,,
770,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,17.00,11.40,,0.967,0.709,TRUE,,FALSE,,,0.468,,,
771,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,16.00,10.70,,0.689,0.512,TRUE,,FALSE,,,0.342,,,
772,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,16.10,11.00,,0.834,0.634,TRUE,,FALSE,,,0.414,,,
773,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,14.90,10.30,,0.632,0.428,TRUE,,FALSE,,,0.282,,,
774,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,13.50,9.90,,0.525,0.337,TRUE,,FALSE,,,0.227,,,1/2 yellow
487,Mytilus galloprovincialis,7/26/2004,LimestoneBayPoint,TRUE,FALSE,32.30,16.60,,3.544,2.225,FALSE,,FALSE,,,,,,All mussel tissue weights will be much over the actual tissue weight because of all the water in the tissue and shell!!!!
486,Mytilus galloprovincialis,7/26/2004,LimestoneBayPoint,TRUE,FALSE,35.50,18.70,,4.440,2.991,FALSE,,FALSE,,,,,,
485,Mytilus galloprovincialis,7/26/2004,LimestoneBayPoint,TRUE,FALSE,35.00,16.70,,4.287,2.868,FALSE,,FALSE,,,,,,
484,Mytilus galloprovincialis,7/26/2004,LimestoneBayPoint,TRUE,FALSE,28.70,15.00,,2.278,1.497,FALSE,,FALSE,,,,,,
767,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,15.70,10.40,,0.612,0.436,TRUE,,FALSE,,,0.291,,,1/2 creamy white
746,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,11.40,8.00,,0.290,0.187,TRUE,,FALSE,,,0.127,,,
206,Austrolittorina cincta,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,9.80,7.10,5.70,0.222,0.150,FALSE,0.070,TRUE,0.001,,,,,
685,Mytilus galloprovincialis,7/2/2004,TaurangaHead,TRUE,FALSE,20.10,10.90,,0.766,0.541,FALSE,,FALSE,,,,,,
683,Mytilus galloprovincialis,7/2/2004,TaurangaHead,TRUE,FALSE,18.00,10.10,,0.532,0.367,FALSE,,FALSE,,,,,,
489,Mytilus galloprovincialis,7/26/2004,LimestoneBayPoint,TRUE,FALSE,26.30,14.10,,2.164,1.426,FALSE,,FALSE,,,,,,
488,Mytilus galloprovincialis,7/26/2004,LimestoneBayPoint,TRUE,FALSE,23.40,12.60,,1.661,0.912,FALSE,,FALSE,,,,,,
740,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,11.60,7.90,,0.267,0.179,TRUE,,FALSE,,,0.121,,,
741,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,14.90,10.50,,0.703,0.466,TRUE,,FALSE,,,0.313,,,1/2 orange gonads
742,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,17.90,12.10,,0.985,0.636,TRUE,,FALSE,,,0.433,,,1/2 orange gonads
743,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,17.50,11.60,,1.016,0.706,TRUE,,FALSE,,,0.474,,,2/3 orange
758,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,17.70,12.00,,1.147,0.847,TRUE,,FALSE,,,0.554,,,3/4 yellow
745,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,14.70,9.50,,0.559,0.360,TRUE,,FALSE,,,0.241,,,1/2 yellow
277,Haustrum scobina,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,13.40,9.70,10.80,0.553,0.282,FALSE,,TRUE,0.003,,,,,Alive when dissected after storage on ice only
747,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,17.40,11.60,,1.013,0.733,TRUE,,FALSE,,,0.484,,,Full yellow (gonad?)
748,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,9.90,6.90,,0.188,0.136,TRUE,,FALSE,,,0.087,,,Green - No gonad
749,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,17.40,11.70,,0.967,0.645,TRUE,,FALSE,,,0.430,,,creamy yellow orange
750,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,23.90,15.10,,2.096,1.447,TRUE,,FALSE,,,0.965,,,2/3 bright orange
751,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,9.30,6.60,,0.135,0.087,TRUE,,FALSE,,,0.056,,,2/3 orange
752,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,17.80,13.00,,1.281,0.852,TRUE,,FALSE,,,0.570,,,
753,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,9.70,6.60,,0.160,0.100,TRUE,,FALSE,,,0.065,,,
754,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,10.10,7.40,,0.194,0.122,TRUE,,FALSE,,,0.081,,,1/2 yellow
755,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,15.80,10.50,,0.795,0.520,TRUE,,FALSE,,,0.345,,,1/2 orange gonads
744,Haustrum scobina,5/7/2005,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,16.80,11.70,,0.931,0.601,TRUE,,FALSE,,,0.408,,,1/2 orange gonads
550,Austrolittorina antipodum,7/2/2004,TaurangaHead,TRUE,FALSE,6.60,4.90,3.30,0.102,0.084,FALSE,,FALSE,,,,,,
1552,Plaxiphora caelata,2/1/2007,CapeFoulwind,FALSE,FALSE,3.40,1.80,,0.002,,FALSE,,FALSE,,,,,,
1551,Plaxiphora caelata,2/1/2007,CapeFoulwind,FALSE,FALSE,3.60,2.10,,0.005,,FALSE,,FALSE,,,,,,
1550,Plaxiphora caelata,2/1/2007,CapeFoulwind,FALSE,FALSE,4.80,2.90,,0.010,0.007,FALSE,0.003,FALSE,,0.002,,,,
1549,Plaxiphora caelata,2/1/2007,CapeFoulwind,FALSE,FALSE,5.80,2.90,,0.013,0.009,FALSE,0.003,FALSE,,0.001,,,,
1548,Plaxiphora caelata,2/1/2007,CapeFoulwind,FALSE,FALSE,5.70,3.40,,0.011,0.007,FALSE,0.003,FALSE,,0.001,,,,
1547,Plaxiphora caelata,2/1/2007,CapeFoulwind,FALSE,FALSE,8.90,4.30,,0.043,0.021,FALSE,0.012,FALSE,,0.003,,,,
1546,Plaxiphora caelata,2/1/2007,CapeFoulwind,FALSE,FALSE,8.60,4.80,,0.060,0.033,FALSE,0.013,FALSE,,0.004,,,,
1545,Plaxiphora caelata,2/1/2007,CapeFoulwind,FALSE,FALSE,9.20,4.90,,0.080,0.038,FALSE,0.023,FALSE,,0.005,,,,
204,Austrolittorina cincta,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,10.40,7.20,6.00,0.261,0.173,FALSE,0.087,FALSE,,,,,,
549,Austrolittorina antipodum,7/2/2004,TaurangaHead,TRUE,FALSE,7.00,4.50,3.70,0.088,0.068,FALSE,,FALSE,,,,,,
1555,Plaxiphora caelata,2/1/2007,CapeFoulwind,FALSE,FALSE,9.60,5.20,,0.051,0.026,FALSE,0.014,FALSE,,0.006,,,,hairier mantle
551,Austrolittorina antipodum,7/2/2004,TaurangaHead,TRUE,FALSE,7.10,4.60,3.90,0.090,0.065,FALSE,,FALSE,,,,,,
552,Austrolittorina antipodum,7/2/2004,TaurangaHead,TRUE,FALSE,8.10,5.30,4.20,0.126,0.099,FALSE,,FALSE,,,,,,
553,Austrolittorina antipodum,7/2/2004,TaurangaHead,TRUE,FALSE,7.10,4.70,4.00,0.101,0.078,FALSE,,FALSE,,,,,,
554,Austrolittorina antipodum,7/2/2004,TaurangaHead,TRUE,FALSE,7.40,4.60,3.80,0.096,0.072,FALSE,,FALSE,,,,,,
555,Austrolittorina antipodum,7/2/2004,TaurangaHead,TRUE,FALSE,7.10,4.80,4.10,0.105,0.081,FALSE,,FALSE,,,,,,
556,Austrolittorina antipodum,7/2/2004,TaurangaHead,TRUE,FALSE,7.60,4.70,4.10,0.115,0.090,FALSE,,FALSE,,,,,,
557,Austrolittorina antipodum,7/2/2004,TaurangaHead,TRUE,FALSE,8.30,5.20,4.20,0.141,0.114,FALSE,,FALSE,,,,,,
558,Austrolittorina antipodum,7/2/2004,TaurangaHead,TRUE,FALSE,7.50,5.00,4.40,0.108,0.078,FALSE,,FALSE,,,,,,
559,Austrolittorina antipodum,7/2/2004,TaurangaHead,TRUE,FALSE,7.80,5.40,4.50,0.130,0.100,FALSE,,FALSE,,,,,,
548,Austrolittorina antipodum,7/2/2004,TaurangaHead,TRUE,FALSE,7.20,4.30,3.70,0.093,0.075,FALSE,,FALSE,,,,,,
1931,Diloma aethiops,6/24/2007,EPFSLabRocks,FALSE,FALSE,8.90,10.80,9.20,0.419,0.246,TRUE,0.106,FALSE,0.001,0.030,,,,
437,Austrolittorina antipodum,7/26/2004,LimestoneBayPoint,TRUE,FALSE,4.70,3.30,,0.027,,FALSE,,FALSE,,,,,,
438,Austrolittorina antipodum,7/26/2004,LimestoneBayPoint,TRUE,FALSE,4.80,3.40,,0.031,,FALSE,,FALSE,,,,,,
439,Austrolittorina antipodum,7/26/2004,LimestoneBayPoint,TRUE,FALSE,5.40,3.50,,0.033,,FALSE,,FALSE,,,,,,
1939,Diloma aethiops,6/24/2007,EPFSLabRocks,FALSE,FALSE,5.70,6.80,5.30,0.092,0.055,TRUE,0.031,FALSE,0.000,0.013,,,,
1938,Diloma aethiops,6/24/2007,EPFSLabRocks,FALSE,FALSE,5.60,6.70,5.40,0.095,0.057,TRUE,0.025,FALSE,0.001,0.007,,,,
1937,Diloma aethiops,6/24/2007,EPFSLabRocks,FALSE,FALSE,4.70,6.30,4.40,0.044,,FALSE,,FALSE,,,,,,
1936,Diloma aethiops,6/24/2007,EPFSLabRocks,FALSE,FALSE,4.00,4.70,4.00,0.042,0.025,TRUE,0.009,FALSE,0.000,0.003,,,,
1935,Diloma aethiops,6/24/2007,EPFSLabRocks,FALSE,FALSE,6.20,6.20,4.60,0.096,0.056,TRUE,0.018,FALSE,0.002,0.004,,,,
1934,Diloma aethiops,6/24/2007,EPFSLabRocks,FALSE,FALSE,4.20,5.30,3.90,0.057,0.026,TRUE,0.020,FALSE,0.002,0.004,,,,
1553,Plaxiphora caelata,2/1/2007,CapeFoulwind,FALSE,FALSE,11.30,5.40,,0.121,0.058,FALSE,0.033,FALSE,,0.008,,,,hairier mantle
1932,Diloma aethiops,6/24/2007,EPFSLabRocks,FALSE,FALSE,3.80,4.40,3.20,0.032,0.019,TRUE,0.007,FALSE,0.000,0.000,,,,
1554,Plaxiphora caelata,2/1/2007,CapeFoulwind,FALSE,FALSE,12.30,4.50,,0.084,0.038,FALSE,0.024,FALSE,,0.010,,,,hairier mantle
1930,Diloma aethiops,6/24/2007,EPFSLabRocks,FALSE,FALSE,9.10,10.70,9.30,0.620,0.373,TRUE,0.181,FALSE,,0.032,,,,
1929,Diloma aethiops,6/24/2007,EPFSLabRocks,FALSE,FALSE,6.50,6.40,6.70,0.098,0.053,TRUE,0.028,FALSE,,0.007,,,,
1928,Diloma aethiops,6/24/2007,EPFSLabRocks,FALSE,FALSE,4.40,5.20,4.30,0.067,0.033,TRUE,0.018,FALSE,0.002,0.007,,,,
1927,Diloma aethiops,6/24/2007,EPFSLabRocks,FALSE,FALSE,8.30,10.50,9.00,0.414,0.245,TRUE,0.127,FALSE,0.000,0.041,,,,
1926,Diloma aethiops,6/24/2007,EPFSLabRocks,FALSE,FALSE,8.40,9.70,8.60,0.335,0.190,TRUE,0.092,FALSE,0.002,0.033,,,,
1558,Plaxiphora caelata,2/1/2007,CapeFoulwind,FALSE,FALSE,5.50,2.70,,0.012,0.008,FALSE,0.002,FALSE,,,,,,hairier mantle
1557,Plaxiphora caelata,2/1/2007,CapeFoulwind,FALSE,FALSE,6.20,3.30,,0.017,0.010,FALSE,0.005,FALSE,,0.002,,,,hairier mantle
1556,Plaxiphora caelata,2/1/2007,CapeFoulwind,FALSE,FALSE,6.80,3.10,,0.017,0.010,FALSE,0.004,FALSE,,0.002,,,,hairier mantle
562,Austrolittorina antipodum,7/2/2004,TaurangaHead,TRUE,FALSE,6.60,4.30,3.80,0.087,0.069,FALSE,,FALSE,,,,,,
1933,Diloma aethiops,6/24/2007,EPFSLabRocks,FALSE,FALSE,4.10,5.30,4.20,0.051,0.027,TRUE,0.012,FALSE,0.000,0.007,,,,
186,Austrolittorina antipodum,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,7.80,5.10,4.10,0.102,,FALSE,,FALSE,,,,,,
560,Austrolittorina antipodum,7/2/2004,TaurangaHead,TRUE,FALSE,9.00,5.30,4.70,0.166,0.126,FALSE,,FALSE,,,,,,
199,Austrolittorina antipodum,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,8.40,5.20,3.60,0.109,0.070,FALSE,,FALSE,,,,,,
198,Austrolittorina antipodum,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,8.10,4.60,3.50,0.096,0.062,FALSE,,FALSE,,,,,,
197,Austrolittorina antipodum,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,7.70,5.00,3.90,0.106,,FALSE,,FALSE,,,,,,
179,Austrolittorina antipodum,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,7.80,5.00,,0.109,,FALSE,,FALSE,,,,,,
180,Austrolittorina antipodum,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,8.40,5.30,,0.119,,FALSE,,FALSE,,,,,,
181,Austrolittorina antipodum,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,9.60,5.70,,0.147,0.092,FALSE,0.050,FALSE,,,,,,
182,Austrolittorina antipodum,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,8.00,4.70,,0.093,,FALSE,,FALSE,,,,,,
183,Austrolittorina antipodum,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,7.30,4.70,,0.089,,FALSE,,FALSE,,,,,,
201,Austrolittorina antipodum,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,7.10,4.50,3.30,0.073,,FALSE,,FALSE,,,,,,
185,Austrolittorina antipodum,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,7.70,4.70,3.50,0.099,0.065,FALSE,,FALSE,,,,,,
202,Austrolittorina antipodum,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,7.30,4.40,3.40,0.083,0.057,FALSE,0.028,FALSE,,,,,,
187,Austrolittorina antipodum,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,7.50,4.70,3.80,0.091,0.050,FALSE,,FALSE,,,,,,
188,Austrolittorina antipodum,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,7.70,4.90,3.50,0.087,0.055,FALSE,,FALSE,,,,,,
189,Austrolittorina antipodum,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,7.90,5.30,,0.144,,FALSE,,FALSE,,,,,,
190,Austrolittorina antipodum,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,6.70,4.50,,0.087,,FALSE,,FALSE,,,,,,
191,Austrolittorina antipodum,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,7.60,4.40,,0.077,,FALSE,,FALSE,,,,,,
192,Austrolittorina antipodum,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,6.90,4.70,,0.087,,FALSE,,FALSE,,,,,,
193,Austrolittorina antipodum,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,6.50,4.40,2.80,0.061,,FALSE,,FALSE,,,,,,
194,Austrolittorina antipodum,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,8.10,4.80,3.60,0.095,,FALSE,,FALSE,,,,,,
195,Austrolittorina antipodum,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,7.40,4.90,3.30,0.095,0.062,FALSE,,FALSE,,,,,,
184,Austrolittorina antipodum,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,8.00,5.30,3.70,0.106,0.070,FALSE,,FALSE,,,,,,
1544,Plaxiphora caelata,2/1/2007,CapeFoulwind,FALSE,FALSE,8.40,4.30,,0.045,0.023,FALSE,0.014,FALSE,,0.004,,,,
434,Austrolittorina antipodum,7/26/2004,LimestoneBayPoint,TRUE,FALSE,6.10,4.00,,0.049,,FALSE,,FALSE,,,,,,
563,Austrolittorina antipodum,7/2/2004,TaurangaHead,TRUE,FALSE,7.10,4.40,3.70,0.090,0.067,FALSE,,FALSE,,,,,,
564,Austrolittorina antipodum,7/2/2004,TaurangaHead,TRUE,FALSE,6.70,4.80,3.80,0.108,0.086,FALSE,,FALSE,,,,,,
565,Austrolittorina antipodum,7/2/2004,TaurangaHead,TRUE,FALSE,7.40,4.70,3.50,0.108,0.083,FALSE,,FALSE,,,,,,
566,Austrolittorina antipodum,7/2/2004,TaurangaHead,TRUE,FALSE,7.10,5.00,4.00,0.120,0.098,FALSE,,FALSE,,,,,,
567,Austrolittorina antipodum,7/2/2004,TaurangaHead,TRUE,FALSE,6.60,4.10,3.60,0.076,0.054,FALSE,,FALSE,,,,,,
568,Austrolittorina antipodum,7/2/2004,TaurangaHead,TRUE,FALSE,6.50,4.50,3.80,0.081,0.065,FALSE,,FALSE,,,,,,
