"IndividualID","SiteID","DateID","SpeciesID","StableIsotope","LiveMeasure","Height-MaxLength","Width-BarnacleHeight","Aperature-LimpetHeight","WholeWeight-AirDry","ShellWeight-OvenDry","ShellWeightWithOperculum","TissueWeight-Wet","TissueWetWithOperculum/Plates/Mantle","Operculum/MantleWeight","TissueWeight-OvenDry","ImmersedWholeWeight","FoilNumber","AshFreeDryMass","Comment"
2345,71,55,206,TRUE,FALSE,24.8,28.1,19.3,7.474,,FALSE,0.465,FALSE,0.735,,,261,,
2346,71,55,206,TRUE,FALSE,24.4,27.8,19.2,7.873,,FALSE,0.499,FALSE,0.746,,,262,,
2347,71,56,33,TRUE,FALSE,7.1,7,4.4,0.21,,FALSE,0.009,FALSE,,,,263,,
2348,71,55,206,TRUE,FALSE,27.9,29.4,21,9.499,,FALSE,0.799,FALSE,0.931,,,264,,
2349,71,55,147,TRUE,FALSE,21.7,23.7,21.6,4.925,,FALSE,0.355,FALSE,0.01,,,265,,
2350,71,55,147,TRUE,FALSE,20.1,24.1,22.3,4.795,,FALSE,0.296,FALSE,0.012,,,266,,
2351,71,55,114,TRUE,FALSE,40.6,26.9,31.8,8.41,,FALSE,0.747,FALSE,0.047,,,267,,
2352,71,55,147,TRUE,FALSE,22.1,24.7,21.9,4.941,,FALSE,0.323,FALSE,0.009,,,268,,
2353,71,55,147,TRUE,FALSE,23.6,25.2,22.3,5.945,,FALSE,0.374,FALSE,0.013,,,269,,
2354,71,55,147,TRUE,FALSE,20.8,22.4,21.7,4.401,,FALSE,0.317,FALSE,0.011,,,270,,
2356,71,56,132,TRUE,FALSE,13.5,9.6,11.2,0.533,,FALSE,0.048,FALSE,0.003,,,275,,"Alive when dissected after storage on ice only"
2357,71,56,147,TRUE,FALSE,21.5,21,19.7,4.864,,FALSE,0.218,FALSE,0.009,,,276,,"Alive when dissected after storage on ice only"
2358,71,56,132,TRUE,FALSE,12.2,8.2,9.6,0.422,,FALSE,0.041,FALSE,0.002,,,277,,"Alive when dissected after storage on ice only"
2359,71,56,147,TRUE,FALSE,20.6,21.8,20.4,4.789,,FALSE,0.286,FALSE,0.008,,,278,,"Alive when dissected after storage on ice only"
2360,71,56,132,TRUE,FALSE,14.8,9.7,11.4,0.607,,FALSE,0.047,FALSE,0.002,,,279,,"Alive when dissected after storage on ice only"
2361,71,56,147,TRUE,FALSE,22.2,22.4,21.4,5.673,,FALSE,0.308,FALSE,0.008,,,280,,"Alive when dissected after storage on ice only"
2362,71,56,132,TRUE,FALSE,13.4,9.7,10.8,0.553,,FALSE,0.061,FALSE,0.003,,,281,,"Alive when dissected after storage on ice only"
2363,71,56,147,TRUE,FALSE,21.1,24.1,21.7,6.245,,FALSE,0.33,FALSE,0.01,,,282,,"Alive when dissected after storage on ice only"
2364,71,56,132,TRUE,FALSE,11.7,9,10.1,0.421,,FALSE,0.045,FALSE,0.003,,,283,,"Alive when dissected after storage on ice only"
2365,71,56,147,TRUE,FALSE,20.1,21.9,21.1,4.492,,FALSE,0.273,FALSE,0.008,,,284,,"Alive when dissected after storage on ice only"
2366,71,55,114,TRUE,FALSE,28.1,18,21.5,3.002,,FALSE,0.287,FALSE,0.017,,,285,,
2367,21,54,137,TRUE,FALSE,5.8,4.1,,0.052,,FALSE,0.004,FALSE,,,,286,,
2368,21,54,137,TRUE,FALSE,5.4,4.4,,0.05,,FALSE,0.005,FALSE,,,,287,,
2369,21,54,137,TRUE,FALSE,6.9,5.1,,0.077,,FALSE,0.008,FALSE,,,,288,,
2370,21,54,137,TRUE,FALSE,5.1,3.8,,0.037,,FALSE,0.003,FALSE,,,,289,,
2371,71,56,50,TRUE,FALSE,19,11,,0.845,,FALSE,0.066,FALSE,0.166,,,300,,
2374,71,55,114,TRUE,FALSE,14.8,9.1,11.1,0.461,,FALSE,0.028,FALSE,0.002,,,303,,
2375,71,55,304,TRUE,FALSE,10.5,11.6,10.1,0.707,,FALSE,0.046,FALSE,0.001,,,304,,
2376,71,55,304,TRUE,FALSE,7.5,10.3,7.6,0.328,,FALSE,0.026,FALSE,0.001,,,305,,
2377,71,55,147,TRUE,FALSE,10.2,12.9,11.5,0.737,,FALSE,0.052,FALSE,0.001,,,306,,
2378,71,55,147,TRUE,FALSE,10,11.7,10.5,0.64,,FALSE,0.043,FALSE,0.001,,,307,,
2379,71,55,147,TRUE,FALSE,9.4,11.9,10.4,0.595,,FALSE,0.046,FALSE,0.001,,,308,,
2380,71,55,147,TRUE,FALSE,8.9,11.5,10.1,0.565,,FALSE,0.035,FALSE,0.001,,,309,,
2381,71,55,147,TRUE,FALSE,10.6,12.1,11.4,0.751,,FALSE,0.05,FALSE,0.002,,,310,,
2382,71,55,147,TRUE,FALSE,9.3,11.4,10.2,0.556,,FALSE,0.03,FALSE,0,,,311,,
2383,21,54,280,TRUE,FALSE,10.3,4,,0.095,,FALSE,0.004,FALSE,,,,312,,
2384,21,54,280,TRUE,FALSE,8.6,3.8,,0.074,,FALSE,0.005,FALSE,,,,313,,
2385,21,54,280,TRUE,FALSE,9.3,3.6,,0.077,,FALSE,0.004,FALSE,,,,314,,
2386,21,54,280,TRUE,FALSE,8.5,3.9,,0.07,,FALSE,0.005,FALSE,,,,315,,
2387,21,54,280,TRUE,FALSE,8.5,3.2,,0.057,,FALSE,0.001,FALSE,,,,316,,
2388,21,54,280,TRUE,FALSE,10.5,4,,0.115,,FALSE,0.006,FALSE,,,,317,,
2389,21,54,280,TRUE,FALSE,8.3,3.6,,0.066,,FALSE,0.002,FALSE,,,,318,,
2390,21,54,280,TRUE,FALSE,8.8,3.8,,0.08,,FALSE,0.004,FALSE,,,,319,,
2391,21,54,280,TRUE,FALSE,8.4,3.7,,0.06,,FALSE,0.004,FALSE,,,,320,,
2392,21,54,280,TRUE,FALSE,8.4,3.6,,0.063,,FALSE,0.003,FALSE,,,,321,,
2393,21,54,280,TRUE,FALSE,8.8,3.6,,0.065,,FALSE,0.001,FALSE,,,,322,,
2394,21,54,280,TRUE,FALSE,9.2,4,,0.076,,FALSE,0.002,FALSE,,,,323,,
2395,71,55,132,TRUE,FALSE,14.4,9.4,11.2,0.577,,FALSE,0.045,FALSE,0.003,,,324,,"2/3 gonads"
2396,71,55,114,TRUE,FALSE,45.3,29.2,36.1,11.183,,FALSE,0.968,FALSE,0.073,,,325,,
2400,71,55,114,TRUE,FALSE,12.6,8.1,9.4,0.317,,FALSE,0.025,FALSE,0.002,,,329,,
2405,71,56,206,TRUE,FALSE,12.2,14.4,9.1,1.137,,FALSE,0.053,FALSE,0.087,,,335,,
2406,71,56,206,TRUE,FALSE,13.3,14.6,10.1,1.26,,FALSE,0.066,FALSE,0.098,,,336,,
2407,71,56,333,TRUE,FALSE,18,12,,0.764,,FALSE,0.053,FALSE,0.283,,,337,,
2408,71,56,333,TRUE,FALSE,20,11,,0.996,,FALSE,0.063,FALSE,0.432,,,338,,
2409,71,56,50,TRUE,FALSE,20,11,,0.738,,FALSE,0.08,FALSE,0.17,,,339,,"weighed after dissection"
2410,71,56,50,TRUE,FALSE,17,10,,0.442,,FALSE,0.044,FALSE,0.095,,,340,,
2411,71,56,50,TRUE,FALSE,19,12,,0.896,,FALSE,0.082,FALSE,0.17,,,341,,
2413,71,56,50,TRUE,FALSE,19,11,,0.776,,FALSE,0.076,FALSE,0.153,,,343,,
2414,71,56,206,TRUE,FALSE,12.6,14.5,10.1,1.227,,FALSE,0.074,FALSE,0.093,,,345,,
2418,71,56,64,TRUE,FALSE,37.1,20.9,22.7,6.193,,FALSE,0.536,FALSE,0.022,,,349,,"2/3 gonads"
2419,71,56,64,TRUE,FALSE,37.7,22.1,23.2,7.215,,FALSE,0.603,FALSE,0.024,,,350,,"2/3 gonads"
2420,71,56,137,TRUE,FALSE,7.8,5,,0.109,,FALSE,0.009,FALSE,,,,351,,
2421,71,56,137,TRUE,FALSE,8.4,5.3,,0.119,,FALSE,0.005,FALSE,,,,352,,
2422,71,56,137,TRUE,FALSE,9.6,5.7,,0.147,,FALSE,0.01,FALSE,,,,353,,
2423,71,56,137,TRUE,FALSE,8,4.7,,0.093,,FALSE,0.007,FALSE,,,,354,,
2424,71,56,135,TRUE,FALSE,9.6,6.8,5.3,0.202,,FALSE,0.012,FALSE,0,,,355,,
2425,71,56,135,TRUE,FALSE,9.8,7.1,5.7,0.222,,FALSE,0.014,FALSE,0.001,,,356,,
2426,71,56,135,TRUE,FALSE,12.8,8.8,6.8,0.445,,FALSE,0.026,FALSE,0.001,,,357,,
2427,71,56,135,TRUE,FALSE,7.6,5.2,4.5,0.109,,FALSE,0.007,FALSE,0,,,358,,
2428,71,56,33,TRUE,FALSE,6.8,6.9,,0.145,,FALSE,0.008,FALSE,,,,359,,
2429,71,56,137,TRUE,FALSE,7.3,4.7,,0.089,,FALSE,0.006,FALSE,,,,360,,
2430,71,56,137,TRUE,FALSE,8,5.3,3.7,0.106,,FALSE,0.006,FALSE,,,,361,,
2431,71,56,137,TRUE,FALSE,7.7,4.7,3.5,0.099,,FALSE,0.008,FALSE,,,,362,,
2432,71,56,137,TRUE,FALSE,7.8,5.1,4.1,0.102,,FALSE,0.012,FALSE,,,,363,,
2433,71,56,137,TRUE,FALSE,7.5,4.7,3.8,0.091,,FALSE,0.007,FALSE,,,,364,,
2434,71,56,137,TRUE,FALSE,7.7,4.9,3.5,0.087,,FALSE,0.008,FALSE,,,,365,,
2435,71,56,137,TRUE,FALSE,7.9,5.3,,0.144,,FALSE,0.008,FALSE,,,,366,,
2436,71,56,33,TRUE,FALSE,5.6,5.9,,0.108,,FALSE,0.008,FALSE,,,,367,,
2437,71,56,33,TRUE,FALSE,6.4,6.2,,0.18,,FALSE,0.008,FALSE,,,,368,,
2438,71,56,33,TRUE,FALSE,8.6,7.6,5,0.346,,FALSE,0.011,FALSE,,,,369,,
2439,71,56,135,TRUE,FALSE,6.3,5.5,4.3,0.099,,FALSE,0.007,FALSE,,,,370,,"Taken out of oven 4 days early!"
2440,71,56,135,TRUE,FALSE,8.8,6.3,5.2,0.162,,FALSE,0.009,FALSE,,,,371,,
2441,71,56,135,TRUE,FALSE,9.7,6.7,5.4,0.229,,FALSE,0.012,FALSE,,,,372,,
2442,71,56,135,TRUE,FALSE,8.8,5.8,4.9,0.144,,FALSE,0.011,FALSE,,,,373,,
2443,71,56,135,TRUE,FALSE,10.1,6.8,5.3,0.234,,FALSE,0.013,FALSE,,,,374,,
2445,71,55,114,TRUE,FALSE,13.6,8.6,9.8,0.361,,FALSE,0.02,FALSE,0.002,,,376,,
2446,71,55,114,TRUE,FALSE,12.8,7.8,9.4,0.31,,FALSE,0.021,FALSE,0.001,,,377,,
2447,71,55,132,TRUE,FALSE,10.9,7.1,7.7,0.161,,FALSE,0.018,FALSE,0.001,,,378,,"No gonads"
2448,71,55,132,TRUE,FALSE,10.4,7,8.1,0.185,,FALSE,0.019,FALSE,0.001,,,379,,"No gonads"
2449,71,55,132,TRUE,FALSE,12.2,9.2,9.5,0.432,,FALSE,0.036,FALSE,0.001,,,380,,"No gonads"
2450,71,55,132,TRUE,FALSE,11.5,8.2,9.6,0.366,,FALSE,0.022,FALSE,0.001,,,381,,"1/3 gonads"
2451,71,55,132,TRUE,FALSE,13.5,9.1,9.7,0.507,,FALSE,0.03,FALSE,0.002,,,382,,"1/2 gonads"
2452,71,55,132,TRUE,FALSE,11.2,7.6,8.5,0.282,,FALSE,0.021,FALSE,0.001,,,383,,"chipped aperature"
2453,71,55,132,TRUE,FALSE,12.6,9,10.4,0.444,,FALSE,0.03,FALSE,0.001,,,384,,"2/3 gonads"
2454,71,55,163,TRUE,FALSE,10.8,8.3,,0.176,,FALSE,0.019,FALSE,,,,385,,
2455,71,55,132,TRUE,FALSE,12.1,8,8.9,0.328,,FALSE,0.019,FALSE,0.001,,,386,,"?"
2456,71,55,163,TRUE,FALSE,11.9,11.5,,0.188,,FALSE,0.017,FALSE,,,,387,,
2457,71,55,163,TRUE,FALSE,10.6,7.6,,0.099,,FALSE,0.014,FALSE,,,,388,,
2458,71,55,163,TRUE,FALSE,8.9,6.3,,0.086,,FALSE,0.008,FALSE,,,,389,,
2459,71,55,163,TRUE,FALSE,10.8,9,,0.154,,FALSE,0.022,FALSE,,,,390,,
2460,71,55,163,TRUE,FALSE,8.6,5.9,,0.13,,FALSE,0.009,FALSE,,,,391,,
2461,71,55,163,TRUE,FALSE,12.5,10.4,,0.215,,FALSE,0.015,FALSE,,,,392,,
2462,71,55,39,TRUE,FALSE,18.7,13.7,,0.938,,FALSE,0.125,FALSE,,,,393,,"All C. ornata quite high-domed in shell-shape"
2463,71,55,39,TRUE,FALSE,19.7,15.1,,1.323,,FALSE,0.166,FALSE,,,,394,,"All C. ornata quite high-domed in shell-shape"
2464,71,55,39,TRUE,FALSE,18.9,13.3,,1.002,,FALSE,0.113,FALSE,,,,395,,"All C. ornata quite high-domed in shell-shape"
2465,71,55,39,TRUE,FALSE,18.4,14.7,,1.22,,FALSE,0.157,FALSE,,,,396,,"All C. ornata quite high-domed in shell-shape"
2466,71,55,40,TRUE,FALSE,21,16.4,,0.926,,FALSE,0.144,FALSE,,,,397,,"gonads present"
2467,71,55,40,TRUE,FALSE,19.3,15,,0.634,,FALSE,0.074,FALSE,,,,398,,"slightly chipped side"
2468,71,55,40,TRUE,FALSE,20.3,15.8,,0.676,,FALSE,0.112,FALSE,,,,399,,
2469,71,55,40,TRUE,FALSE,18.2,14.2,,0.632,,FALSE,0.096,FALSE,,,,400,,
2470,71,56,302,TRUE,FALSE,10.4,12,9.7,0.727,,FALSE,0.047,FALSE,0.001,,,401,,
2471,71,56,302,TRUE,FALSE,10.4,11.6,10.1,0.774,,FALSE,0.045,FALSE,0.001,,,402,,
2472,71,56,137,TRUE,FALSE,6.7,4.5,,0.087,,FALSE,0.006,FALSE,,,,403,,
2473,71,56,33,TRUE,FALSE,7.1,7.7,4.9,0.242,,FALSE,0.008,FALSE,,,,404,,
2474,71,56,33,TRUE,FALSE,6.4,6.9,4.3,,,FALSE,0.007,FALSE,,,,405,,
2475,71,56,33,TRUE,FALSE,6.8,6.5,4.5,0.183,,FALSE,0.007,FALSE,,,,406,,
2476,71,56,33,TRUE,FALSE,7.6,7.2,5,0.223,,FALSE,0.013,FALSE,,,,407,,
2477,71,56,33,TRUE,FALSE,8,7.7,5.5,0.272,,FALSE,0.012,FALSE,,,,408,,
2479,71,56,33,TRUE,FALSE,6.9,6.7,4.4,0.183,,FALSE,0.011,FALSE,,,,410,,
2480,71,56,33,TRUE,FALSE,7.1,6.9,4.2,0.221,,FALSE,0.008,FALSE,,,,411,,
2481,71,56,302,TRUE,FALSE,12.4,13,11.6,1.019,,FALSE,0.053,FALSE,0.003,,,412,,"Has a few yellow spots - D. nigerimma???"
2482,71,56,33,TRUE,FALSE,6.9,7.2,,0.206,,FALSE,0.01,FALSE,,,,413,,
2484,71,55,19,TRUE,FALSE,28.2,12.9,,1.957,,FALSE,0.1,FALSE,,,,415,,
2485,71,55,19,TRUE,FALSE,28.5,14,,2.893,,FALSE,0.17,FALSE,,,,416,,
2486,71,55,19,TRUE,FALSE,28.3,14.7,,2.535,,FALSE,0.135,FALSE,,,,417,,
2487,71,55,19,TRUE,FALSE,34.1,16.8,,3.707,,FALSE,0.199,FALSE,,,,418,,
2488,71,55,19,TRUE,FALSE,32,16.2,,3.092,,FALSE,0.136,FALSE,,,,419,,
2489,71,56,304,TRUE,FALSE,10.6,12.8,10.2,0.62,,FALSE,0.054,FALSE,0.002,,,420,,
2491,71,55,114,TRUE,FALSE,29.8,18.7,22.1,3.044,,FALSE,0.2,FALSE,0.016,,,422,,
2492,71,56,304,TRUE,FALSE,13.1,14.4,11.8,1.173,,FALSE,0.072,FALSE,0.003,,,423,,"weighed after dissection"
2493,71,56,206,TRUE,FALSE,25.3,27.8,19,7.389,,FALSE,0.374,FALSE,0.684,,,424,,"No gonads"
2494,71,56,206,TRUE,FALSE,28.7,32.5,22.1,10.872,,FALSE,0.977,FALSE,1.047,,,425,,"No gonads"
2495,71,56,137,TRUE,FALSE,7.6,4.4,,0.077,,FALSE,0.011,FALSE,,,,426,,
2496,71,56,137,TRUE,FALSE,6.9,4.7,,0.087,,FALSE,0.01,FALSE,,,,427,,
2497,71,56,137,TRUE,FALSE,6.5,4.4,2.8,0.061,,FALSE,0.006,FALSE,,,,428,,
2498,71,56,137,TRUE,FALSE,8.1,4.8,3.6,0.095,,FALSE,0.011,FALSE,,,,429,,
2499,71,56,137,TRUE,FALSE,7.4,4.9,3.3,0.095,,FALSE,0.008,FALSE,,,,430,,
2500,71,56,137,TRUE,FALSE,7.9,5.2,3.4,0.111,,FALSE,0.008,FALSE,,,,431,,
2501,71,56,137,TRUE,FALSE,7.7,5,3.9,0.106,,FALSE,0.01,FALSE,,,,432,,
2502,71,56,137,TRUE,FALSE,8.1,4.6,3.5,0.096,,FALSE,0.01,FALSE,,,,433,,
2503,71,56,137,TRUE,FALSE,8.4,5.2,3.6,0.109,,FALSE,0.01,FALSE,,,,434,,
2504,71,56,33,TRUE,FALSE,6.7,6.9,,0.19,,FALSE,0.008,FALSE,,,,435,,
2505,71,56,33,TRUE,FALSE,8,7.6,,0.269,,FALSE,0.01,FALSE,,,,436,,
2506,71,56,33,TRUE,FALSE,7.6,7.5,,0.26,,FALSE,0.008,FALSE,,,,437,,
2507,71,56,33,TRUE,FALSE,7.3,7.2,,0.267,,FALSE,0.01,FALSE,,,,438,,
2508,71,56,137,TRUE,FALSE,7.1,4.5,3.1,0.071,,FALSE,0.008,FALSE,,,,439,,
2509,71,56,33,TRUE,FALSE,5.9,6.4,,0.166,,FALSE,0.01,FALSE,,,,440,,
2510,71,56,33,TRUE,FALSE,6.4,6.3,,0.17,,FALSE,0.006,FALSE,,,,441,,
2511,71,56,33,TRUE,FALSE,7.6,7,,0.241,,FALSE,0.009,FALSE,,,,442,,
2512,71,56,33,TRUE,FALSE,7.1,7.5,,0.224,,FALSE,0.012,FALSE,,,,443,,
2513,71,56,302,TRUE,FALSE,11.1,12.1,10.3,0.807,,FALSE,0.049,FALSE,0.003,,,444,,"Has a few yellow spots - D. nigerimma???"
2514,71,56,137,TRUE,FALSE,7.1,4.5,3.3,0.073,,FALSE,0.01,FALSE,,,,445,,
2515,71,56,137,TRUE,FALSE,7.3,4.4,3.4,0.083,,FALSE,0.006,FALSE,,,,446,,
2516,71,56,33,TRUE,FALSE,7.2,7.1,4.5,0.194,,FALSE,0.01,FALSE,,,,447,,
2517,71,56,33,TRUE,FALSE,6.8,7.1,,0.199,,FALSE,0.008,FALSE,,,,448,,
2518,71,56,302,TRUE,FALSE,13.7,14.5,12,1.381,,FALSE,0.061,FALSE,0.004,,,449,,
2519,71,56,137,TRUE,FALSE,8.9,6,,0.177,,FALSE,0.015,FALSE,,,,450,,
2520,71,56,135,TRUE,FALSE,8.4,5.9,4.4,0.14,,FALSE,0.007,FALSE,,,,451,,
2521,71,56,135,TRUE,FALSE,10.3,7.1,5.7,0.231,,FALSE,0.013,FALSE,0,,,452,,"weighed after dissection"
2523,71,56,135,TRUE,FALSE,9.9,6.6,5.2,0.222,,FALSE,0.011,FALSE,0,,,454,,
2524,71,56,135,TRUE,FALSE,9.7,6.8,5.7,0.209,,FALSE,0.014,FALSE,0.001,,,455,,
2526,71,56,163,TRUE,FALSE,11.4,8.4,,0.169,,FALSE,0.025,FALSE,,,,457,,"Gonads"
2527,71,56,135,TRUE,FALSE,9.4,6.2,5.3,0.184,,FALSE,0.012,FALSE,,,,458,,
2528,71,56,304,TRUE,FALSE,10,11.8,8.8,0.562,,FALSE,0.032,FALSE,0.002,,,459,,
2529,71,56,163,TRUE,FALSE,12.8,9.2,,0.206,,FALSE,0.012,FALSE,,,,460,,
2530,71,56,206,TRUE,FALSE,26.7,29.4,27.2,8.659,,FALSE,0.686,FALSE,0.835,,,461,,"No gonads"
2531,71,56,163,TRUE,FALSE,11.8,9,,0.25,,FALSE,0.033,FALSE,,,,462,,
2532,71,56,163,TRUE,FALSE,10.5,7.7,,0.145,,FALSE,0.023,FALSE,,,,463,,
2534,21,54,280,TRUE,FALSE,10,4.1,,0.098,,FALSE,0.003,FALSE,,,,465,,
2535,21,54,280,TRUE,FALSE,8.8,3.6,,0.065,,FALSE,0.002,FALSE,,,,466,,
2536,71,55,132,TRUE,FALSE,12.2,8.8,9.6,0.386,,FALSE,0.033,FALSE,0.002,,,468,,"2/3 gonads"
2537,71,56,163,TRUE,FALSE,10.5,8.5,,0.13,,FALSE,0.018,FALSE,,,,469,,
2538,71,55,206,TRUE,FALSE,10.3,12.1,7.6,0.698,,FALSE,0.031,FALSE,0.051,,,470,,
2539,71,55,114,TRUE,FALSE,41.7,27.8,32.3,8.607,,FALSE,0.767,FALSE,0.047,,,471,,
2540,71,55,334,TRUE,FALSE,39.6,24.4,26.1,9.535,,FALSE,0.402,FALSE,0.03,,,472,,"1/6 gonads"
2542,71,55,39,TRUE,FALSE,20.5,14.9,,1.17,,FALSE,0.182,FALSE,,,,474,,"All C. ornata quite high-domed in shell-shape"
2543,21,54,137,TRUE,FALSE,4.5,3.3,,0.026,,FALSE,0.002,FALSE,,,,475,,
2549,71,56,64,TRUE,FALSE,35.9,20.6,21.7,6.86,,FALSE,0.547,FALSE,0.019,,,481,,"1/2 gonads"
2550,71,55,114,TRUE,FALSE,14.4,9.6,10.6,0.496,,FALSE,0.029,FALSE,0.002,,,482,,
2551,71,55,114,TRUE,FALSE,43.2,31.2,34.6,12.196,,FALSE,1.06,FALSE,0.085,,,483,,
2552,71,55,114,TRUE,FALSE,45.2,30.5,35.5,14.432,,FALSE,1.132,FALSE,0.085,,,484,,
2553,71,55,114,TRUE,FALSE,44.5,29.4,35.5,13.061,,FALSE,1.073,FALSE,0.073,,,485,,
2554,21,54,280,TRUE,FALSE,7.2,3.4,,0.05,,FALSE,0.003,FALSE,,,,486,,
2555,21,54,280,TRUE,FALSE,7,3.1,,0.049,,FALSE,0.003,FALSE,,,,487,,
2556,21,54,280,TRUE,FALSE,9.3,3.5,,0.076,,FALSE,0.003,FALSE,,,,488,,
2557,21,54,137,TRUE,FALSE,5.6,3.9,,0.048,,FALSE,0.004,FALSE,,,,489,,
2558,21,54,137,TRUE,FALSE,4.9,3.4,,0.028,,FALSE,0.003,FALSE,,,,490,,
2559,21,54,137,TRUE,FALSE,5.1,3.6,,0.034,,FALSE,0.003,FALSE,,,,491,,
2561,21,54,137,TRUE,FALSE,6.2,3.8,,0.051,,FALSE,0.003,FALSE,,,,493,,
2562,21,54,135,TRUE,FALSE,8.3,6.3,5.3,0.128,,FALSE,0.011,FALSE,,,,494,,
2564,21,53,50,TRUE,FALSE,18,11,,0.79,,FALSE,0.085,FALSE,0.145,,,501,,
2565,21,53,50,TRUE,FALSE,21,12,,0.994,,FALSE,0.099,FALSE,0.192,,,502,,
2566,21,54,206,TRUE,FALSE,28,30.5,21,10.633,,FALSE,0.674,FALSE,1.077,,,503,,"2/3 gonads, off white"
2567,21,54,206,TRUE,FALSE,27.6,30,21.2,9.407,,FALSE,0.658,FALSE,0.858,,,504,,"no gonads"
2568,21,54,147,TRUE,FALSE,24.4,23.6,21.1,7.25,,FALSE,0.327,FALSE,0.01,,,505,,"?"
2569,21,54,147,TRUE,FALSE,21.2,23,20.8,5.387,,FALSE,0.283,FALSE,0.009,,,506,,"?"
2570,21,53,114,TRUE,FALSE,28.7,19.1,22.6,3.256,,FALSE,0.241,FALSE,0.015,,,507,,
2571,21,54,37,TRUE,FALSE,20.1,14.5,,0.794,,FALSE,0.131,FALSE,,,,508,,
2573,21,53,114,TRUE,FALSE,13.2,7.6,9.2,0.321,,FALSE,0.012,FALSE,0.001,,,510,,
2574,21,54,135,TRUE,FALSE,8.6,6.1,5.3,0.15,,FALSE,0.017,FALSE,,,,511,,
2575,71,55,37,TRUE,FALSE,19.3,14.8,,0.772,,FALSE,0.107,FALSE,,,,512,,
2576,71,55,114,TRUE,FALSE,46,31,37.4,13.813,,FALSE,1.243,FALSE,0.098,,,513,,
2577,21,54,137,TRUE,FALSE,4.7,3.3,,0.03,,FALSE,0.001,FALSE,,,,514,,
2578,21,54,137,TRUE,FALSE,4.7,3.4,,,,FALSE,0.004,FALSE,,,,515,,
2579,21,54,137,TRUE,FALSE,6.1,4,,0.049,,FALSE,0.004,FALSE,,,,516,,
2580,21,54,137,TRUE,FALSE,5.2,3.6,,0.032,,FALSE,0.005,FALSE,,,,517,,
2581,21,54,137,TRUE,FALSE,4.8,3.4,,0.035,,FALSE,0.002,FALSE,,,,518,,
2582,21,54,137,TRUE,FALSE,4.7,3.3,,0.027,,FALSE,0.003,FALSE,,,,519,,
2583,21,54,137,TRUE,FALSE,4.8,3.4,,0.031,,FALSE,0.003,FALSE,,,,520,,
2584,71,55,114,TRUE,FALSE,44.1,29.6,35.8,12.022,,FALSE,1.087,FALSE,0.084,,,521,,
2585,71,55,114,TRUE,FALSE,42.1,27.6,34.6,10.451,,FALSE,0.937,FALSE,0.082,,,522,,
2586,71,55,114,TRUE,FALSE,41.8,29.6,35.8,12.297,,FALSE,1.157,FALSE,0.085,,,523,,
2587,71,55,114,TRUE,FALSE,25.3,16.7,20.1,2.455,,FALSE,0.18,FALSE,0.011,,,524,,
2589,21,54,135,TRUE,FALSE,8,5.6,4.6,0.114,,FALSE,0.008,FALSE,,,,526,,
2591,21,54,135,TRUE,FALSE,8.5,6.1,5.3,0.143,,FALSE,0.012,FALSE,,,,528,,"weighed after dissection"
2593,21,53,132,TRUE,FALSE,12.2,8.2,9.1,0.354,,FALSE,0.03,FALSE,0.001,,,530,,
2596,21,54,135,TRUE,FALSE,7.5,5.6,4.4,0.099,,FALSE,0.011,FALSE,,,,551,,
2598,21,54,137,TRUE,FALSE,5.4,3.5,,0.033,,FALSE,0.002,FALSE,,,,553,,
2601,21,54,50,TRUE,FALSE,20,11,,1.008,,FALSE,0.104,FALSE,0.162,,,556,,
2602,21,54,206,TRUE,FALSE,25.1,29.5,20,9.29,,FALSE,0.554,FALSE,0.831,,,557,,"1/2 gonads, off white"
2603,21,54,147,TRUE,FALSE,12.4,14,11.8,1.266,,FALSE,0.066,FALSE,0.002,,,558,,
2610,21,54,2,TRUE,FALSE,16,9,,0.464,,FALSE,0.042,FALSE,0.167,,,565,,
2613,21,54,50,TRUE,FALSE,20,12,,1.066,,FALSE,0.081,FALSE,0.189,,,568,,
2615,21,54,64,TRUE,FALSE,36.7,20.4,20.4,6.145,,FALSE,0.413,FALSE,0.022,,,570,,"?"
2617,21,53,132,TRUE,FALSE,12.6,9,9.5,0.443,,FALSE,0.036,FALSE,0.002,,,572,,"1/2 gonads"
2618,21,53,132,TRUE,FALSE,13.7,9,9.3,0.59,,FALSE,0.038,FALSE,0.001,,,573,,"1/2 gonads"
2619,21,53,50,TRUE,FALSE,21,12,,0.995,,FALSE,0.116,FALSE,0.16,,,574,,
2620,21,54,147,TRUE,FALSE,11.9,13.4,11.6,1.066,,FALSE,0.062,FALSE,0.001,,,575,,
2621,21,54,206,TRUE,FALSE,12.2,14.9,10,1.219,,FALSE,0.074,FALSE,0.109,,,576,,
2625,21,53,132,TRUE,FALSE,14.8,9.6,11.2,0.714,,FALSE,0.042,FALSE,0.002,,,580,,"2/3 gonads"
2626,21,54,206,TRUE,FALSE,14.4,16.9,10.4,1.678,,FALSE,0.069,FALSE,0.146,,,581,,
2633,21,54,156,TRUE,FALSE,28.7,15,,2.278,,FALSE,0.103,FALSE,,,,588,,
2634,21,54,147,TRUE,FALSE,13.6,15.3,13.9,1.477,,FALSE,0.086,FALSE,0.003,,,589,,
2635,21,54,19,TRUE,FALSE,33.3,15.6,,4.806,,FALSE,0.285,FALSE,,,,590,,"Double growth - 2nd growth after disturbance (probably heavier shell as a result)"
