"AbundanceID","CensusID","SpeciesID","QuadID","Count","Subsample","SubsampleSize","CountComment"
6086,83,92,5,0.5,FALSE,1,
6087,83,30,2,0.1,FALSE,1,
6088,83,278,1,2,FALSE,1,
6089,83,278,2,1,FALSE,1,
6090,83,278,3,3,FALSE,1,
6091,83,278,4,1,FALSE,1,
6092,83,278,5,3,FALSE,1,
6093,83,19,2,0.5,FALSE,1,
6094,83,50,1,8,FALSE,1,
6095,83,50,2,29,FALSE,1,
6096,83,50,3,2,FALSE,1,
6097,83,50,4,8,FALSE,1,
6098,83,50,5,9,FALSE,1,
6099,83,378,1,1,FALSE,1,
6100,83,357,1,2,FALSE,1,
6101,83,357,4,1,FALSE,1,
6102,83,40,2,3,FALSE,1,
6103,83,40,3,1,FALSE,1,
6104,83,40,5,4,FALSE,1,
6105,83,39,1,20,FALSE,1,
6106,83,39,2,19,FALSE,1,
6107,83,39,3,7,FALSE,1,
6108,83,39,4,15,FALSE,1,
6109,83,39,5,8,FALSE,1,
6110,83,163,2,4,FALSE,1,
6111,83,323,1,6,FALSE,1,
6112,83,323,2,7,FALSE,1,
6113,83,323,4,2,FALSE,1,
6114,83,24,4,1,FALSE,1,
6115,83,326,2,1,FALSE,1,
6116,83,358,3,1,TRUE,0.3,
6117,83,358,5,3,TRUE,0.3,
6118,83,359,1,4,TRUE,0.3,
6119,83,359,2,1,TRUE,0.3,
6120,83,359,3,2,TRUE,0.3,
6121,83,359,4,3,TRUE,0.3,
6122,83,359,5,1,TRUE,0.3,
6123,83,360,1,2,TRUE,0.3,
6124,83,360,2,1,TRUE,0.3,
6125,83,360,3,5,TRUE,0.3,
6126,83,360,4,3,TRUE,0.3,
6127,83,360,5,4,TRUE,0.3,
6128,83,361,1,11,TRUE,0.3,
6129,83,361,2,13,TRUE,0.3,
6130,83,361,3,4,TRUE,0.3,
6131,83,361,4,3,TRUE,0.3,
6132,83,361,5,12,TRUE,0.3,
6133,83,137,1,26,TRUE,0.3,
6134,83,137,2,20,TRUE,0.3,
6135,83,137,3,368,TRUE,0.3,
6136,83,137,4,30,TRUE,0.3,
6137,83,137,5,91,TRUE,0.3,
6138,83,135,1,312,TRUE,0.3,
6139,83,135,2,340,TRUE,0.3,
6140,83,135,3,183,TRUE,0.3,
6141,83,135,4,188,TRUE,0.3,
6142,83,135,5,296,TRUE,0.3,
6143,83,183,1,14,TRUE,0.3,
6144,83,183,2,7,TRUE,0.3,
6145,83,183,3,2,TRUE,0.3,
6146,83,183,4,2,TRUE,0.3,
6147,83,183,5,10,TRUE,0.3,
6148,83,147,4,1,FALSE,1,
6149,83,304,2,3,FALSE,1,
6150,83,304,4,1,FALSE,1,
6151,83,23,1,45,FALSE,1,
6152,83,23,2,40,FALSE,1,
6153,83,23,3,24,FALSE,1,
6154,83,23,4,30,FALSE,1,
6155,83,23,5,20,FALSE,1,
6156,83,356,1,25,FALSE,1,
6157,83,356,2,18,FALSE,1,
6158,83,356,3,2,FALSE,1,
6159,83,356,4,30,FALSE,1,
6160,83,356,5,14,FALSE,1,
6161,83,84,1,3,FALSE,1,
6162,83,84,2,5,FALSE,1,
6163,83,84,3,1,FALSE,1,
6164,83,84,4,3,FALSE,1,
6165,83,84,5,4,FALSE,1,
6166,83,200,1,0.5,FALSE,1,
6167,83,200,2,1,FALSE,1,
6168,83,200,4,1,FALSE,1,
6169,83,11,2,0.1,FALSE,1,
6170,84,132,3,1,FALSE,1,
6171,84,327,1,60,FALSE,1,
6172,84,327,2,25,FALSE,1,
6173,84,327,3,50,FALSE,1,
6174,84,327,4,66,FALSE,1,
6175,84,327,5,30,FALSE,1,
6176,84,278,1,1,FALSE,1,
6177,84,278,2,0.1,FALSE,1,
6178,84,278,3,1,FALSE,1,
6179,84,278,4,1,FALSE,1,
6180,84,278,5,0.1,FALSE,1,
6181,84,378,5,1,FALSE,1,
6182,84,357,1,1,FALSE,1,
6183,84,40,2,4,FALSE,1,
6184,84,40,3,2,FALSE,1,
6185,84,40,4,1,FALSE,1,
6186,84,39,1,32,FALSE,1,
6187,84,39,2,13,FALSE,1,
6188,84,39,3,1,FALSE,1,
6189,84,39,4,38,FALSE,1,
6190,84,39,5,65,FALSE,1,
6191,84,23,1,16,FALSE,1,
6192,84,23,2,69,FALSE,1,
6193,84,23,3,45,FALSE,1,
6194,84,23,4,16,FALSE,1,
6195,84,23,5,65,FALSE,1,
6196,84,356,1,11,FALSE,1,
6197,84,356,3,1,FALSE,1,
6198,84,356,4,16,FALSE,1,
6199,84,356,5,5,FALSE,1,
6200,84,84,1,12,FALSE,1,
6201,84,84,2,6,FALSE,1,
6202,84,84,3,4,FALSE,1,
6203,84,84,4,0.5,FALSE,1,
6204,84,84,5,0.5,FALSE,1,
6205,84,200,1,1,FALSE,1,
6206,84,200,3,0.1,FALSE,1,
6207,85,114,1,5,FALSE,1,
6208,85,114,2,1,FALSE,1,
6209,85,114,3,1,FALSE,1,
6210,85,114,4,1,FALSE,1,
6211,85,132,3,1,FALSE,1,
6212,85,327,1,22,FALSE,1,
6213,85,327,2,25,FALSE,1,
6214,85,327,3,30,FALSE,1,
6215,85,327,4,10,FALSE,1,
6216,85,327,5,8,FALSE,1,
6217,85,92,1,0.1,FALSE,1,
6218,85,278,1,0.1,FALSE,1,
6219,85,278,2,1,FALSE,1,
6220,85,278,3,0.5,FALSE,1,
6221,85,278,4,1,FALSE,1,
6222,85,278,5,1,FALSE,1,
6223,85,19,1,0.1,FALSE,1,
6224,85,19,4,0.1,FALSE,1,
6225,85,19,5,0.1,FALSE,1,
6226,85,50,1,10,FALSE,1,
6227,85,50,2,5,FALSE,1,
6228,85,50,3,5,FALSE,1,
6229,85,50,4,7,FALSE,1,
6230,85,50,5,5,FALSE,1,
6231,85,164,1,1,FALSE,1,
6232,85,164,2,1,FALSE,1,
6233,85,40,1,2,FALSE,1,
6234,85,40,2,1,FALSE,1,
6235,85,40,3,5,FALSE,1,
6236,85,40,4,1,FALSE,1,
6237,85,40,5,2,FALSE,1,
6238,85,39,1,6,FALSE,1,
6239,85,39,2,12,FALSE,1,
6240,85,39,3,8,FALSE,1,
6241,85,39,4,5,FALSE,1,
6242,85,39,5,22,FALSE,1,
6243,85,163,1,48,TRUE,0.3,
6244,85,163,2,24,TRUE,0.3,
6245,85,163,3,42,TRUE,0.3,
6246,85,163,4,19,TRUE,0.3,
6247,85,163,5,8,TRUE,0.3,
6248,85,323,1,10,TRUE,0.3,
6249,85,323,2,2,TRUE,0.3,
6250,85,323,3,4,TRUE,0.3,
6251,85,358,2,2,TRUE,0.3,
6252,85,359,2,1,TRUE,0.3,
6253,85,359,3,1,TRUE,0.3,
6254,85,360,1,4,TRUE,0.3,
6255,85,360,2,1,TRUE,0.3,
6256,85,360,3,2,TRUE,0.3,
6257,85,361,1,8,TRUE,0.3,
6258,85,361,2,4,TRUE,0.3,
6259,85,361,3,4,TRUE,0.3,
6260,85,361,4,2,TRUE,0.3,
6261,85,361,5,1,TRUE,0.3,
6262,85,137,3,1,TRUE,0.3,
6263,85,135,3,2,TRUE,0.3,
6264,85,135,4,3,TRUE,0.3,
6265,85,183,1,4,TRUE,0.3,
6266,85,183,2,2,TRUE,0.3,
6267,85,183,4,10,TRUE,0.3,
6268,85,183,5,1,TRUE,0.3,
6269,85,206,1,14,FALSE,1,
6270,85,206,2,6,FALSE,1,
6271,85,206,3,5,FALSE,1,
6272,85,206,4,8,FALSE,1,
6273,85,206,5,2,FALSE,1,
6274,85,147,1,1,FALSE,1,
6275,85,147,2,4,FALSE,1,
6276,85,147,3,8,FALSE,1,
6277,85,147,4,14,FALSE,1,
6278,85,147,5,1,FALSE,1,
6279,85,33,1,3,FALSE,1,
6280,85,33,2,4,FALSE,1,
6281,85,33,3,1,FALSE,1,
6282,85,33,4,2,FALSE,1,
6283,85,23,1,30,FALSE,1,
6284,85,23,2,29,FALSE,1,
6285,85,23,3,54,FALSE,1,
6286,85,23,4,19,FALSE,1,
6287,85,23,5,54,FALSE,1,
6288,85,356,1,1,FALSE,1,
6289,85,356,2,6,FALSE,1,
6290,85,356,3,1,FALSE,1,
6291,85,356,4,3,FALSE,1,
6292,85,356,5,0.5,FALSE,1,
6293,85,84,1,40,FALSE,1,
6294,85,84,2,38,FALSE,1,
6295,85,84,3,14,FALSE,1,
6296,85,84,4,68,FALSE,1,
6297,85,84,5,35,FALSE,1,
6298,85,109,1,0.5,FALSE,1,
6299,85,109,2,1,FALSE,1,
6300,85,109,5,0.5,FALSE,1,
6301,85,190,5,1,FALSE,1,
6302,85,200,1,5,FALSE,1,
6303,85,200,2,1,FALSE,1,
6304,85,200,3,1,FALSE,1,
6305,85,200,4,0.5,FALSE,1,
6306,85,200,5,0.5,FALSE,1,
6307,85,368,1,1,FALSE,1,
6308,85,368,5,0.1,FALSE,1,
6309,85,11,1,0.5,FALSE,1,
6310,86,114,1,1,FALSE,1,
6311,86,114,4,1,FALSE,1,
6312,86,132,2,1,FALSE,1,
6313,86,132,3,1,FALSE,1,
6314,86,132,4,1,FALSE,1,
6315,86,327,1,5,FALSE,1,
6316,86,327,2,40,FALSE,1,
6317,86,327,3,12,FALSE,1,
6318,86,327,4,10,FALSE,1,
6319,86,327,5,32,FALSE,1,
6320,86,92,3,3,FALSE,1,
6321,86,92,4,14,FALSE,1,
6322,86,92,5,12,FALSE,1,
6323,86,30,1,0.1,FALSE,1,
6324,86,30,2,0.1,FALSE,1,
6325,86,278,2,0.1,FALSE,1,
6326,86,278,3,0.1,FALSE,1,
6327,86,278,4,0.1,FALSE,1,
6328,86,278,5,0.5,FALSE,1,
6329,86,19,2,0.1,FALSE,1,
6330,86,19,5,0.1,FALSE,1,
6331,86,50,1,10,FALSE,1,
6332,86,50,2,17,FALSE,1,
6333,86,50,3,5,FALSE,1,
6334,86,50,4,7,FALSE,1,
6335,86,50,5,21,FALSE,1,
6336,86,143,3,1,FALSE,1,
6337,86,378,2,1,FALSE,1,
6338,86,378,3,1,FALSE,1,
6339,86,40,2,3,FALSE,1,
6340,86,40,4,4,FALSE,1,
6341,86,40,5,8,FALSE,1,
6342,86,39,2,5,FALSE,1,
6343,86,39,3,7,FALSE,1,
6344,86,39,4,8,FALSE,1,
6345,86,39,5,12,FALSE,1,
6346,86,163,1,5,TRUE,0.3,
6347,86,163,2,4,TRUE,0.3,
6348,86,163,3,60,TRUE,0.3,
6349,86,163,4,47,TRUE,0.3,
6350,86,163,5,20,TRUE,0.3,
6351,86,323,2,5,TRUE,0.3,
6352,86,323,3,5,TRUE,0.3,
6353,86,323,4,8,TRUE,0.3,
6354,86,323,5,4,TRUE,0.3,
6355,86,325,1,3,FALSE,1,
6356,86,358,1,1,TRUE,0.3,
6357,86,359,4,1,TRUE,0.3,
6358,86,360,1,1,TRUE,0.3,
6359,86,360,3,1,TRUE,0.3,
6360,86,360,4,4,TRUE,0.3,
6361,86,360,5,5,TRUE,0.3,
6362,86,361,1,2,TRUE,0.3,
6363,86,361,2,2,TRUE,0.3,
6364,86,361,3,11,TRUE,0.3,
6365,86,361,4,23,TRUE,0.3,
6366,86,361,5,36,TRUE,0.3,
6367,86,135,1,3,TRUE,0.3,
6368,86,135,2,2,TRUE,0.3,
6369,86,135,4,3,TRUE,0.3,
6370,86,135,5,25,TRUE,0.3,
6371,86,183,1,4,TRUE,0.3,
6372,86,183,2,3,TRUE,0.3,
6373,86,183,3,4,TRUE,0.3,
6374,86,183,4,21,TRUE,0.3,
6375,86,183,5,32,TRUE,0.3,
6376,86,206,1,1,FALSE,1,
6377,86,206,3,1,FALSE,1,
6378,86,147,1,3,FALSE,1,
6379,86,147,2,14,FALSE,1,
6380,86,147,3,6,FALSE,1,
6381,86,147,4,6,FALSE,1,
6382,86,147,5,3,FALSE,1,
6383,86,304,1,1,FALSE,1,
6384,86,304,2,1,FALSE,1,
6385,86,304,4,3,FALSE,1,
6386,86,304,5,1,FALSE,1,
6387,86,33,3,2,FALSE,1,
6388,86,33,5,2,FALSE,1,
6389,86,313,4,2,FALSE,1,
6390,86,313,5,1,FALSE,1,
6391,86,23,1,20,FALSE,1,
6392,86,23,2,48,FALSE,1,
6393,86,23,3,77,FALSE,1,
6394,86,23,4,66,FALSE,1,
6395,86,23,5,36,FALSE,1,
6396,86,356,1,0.5,FALSE,1,
6397,86,356,2,1,FALSE,1,
6398,86,356,3,0.5,FALSE,1,
6399,86,356,5,3,FALSE,1,
6400,86,84,1,64,FALSE,1,
6401,86,84,2,6,FALSE,1,
6402,86,84,3,38,FALSE,1,
6403,86,84,4,9,FALSE,1,
6404,86,84,5,16,FALSE,1,
6405,86,109,3,1,FALSE,1,
6406,86,190,3,0.5,FALSE,1,
6407,86,200,2,4,FALSE,1,
6408,86,200,3,3,FALSE,1,
6409,86,200,4,1,FALSE,1,
6410,86,200,5,0.5,FALSE,1,
6411,86,368,1,1,FALSE,1,
6412,86,368,2,1,FALSE,1,
6413,86,368,3,0.5,FALSE,1,
6414,86,368,4,0.5,FALSE,1,
6415,86,368,5,0.5,FALSE,1,
6416,86,11,1,0.1,FALSE,1,
6417,87,114,4,2,FALSE,1,
6418,87,114,5,1,FALSE,1,
6419,87,327,1,25,FALSE,1,
6420,87,327,2,7,FALSE,1,
6421,87,327,3,10,FALSE,1,
6422,87,327,4,13,FALSE,1,
6423,87,327,5,3,FALSE,1,
6424,87,92,1,0.1,FALSE,1,
6425,87,92,2,0.1,FALSE,1,
6426,87,92,3,0.5,FALSE,1,
6427,87,92,4,1,FALSE,1,
6428,87,92,5,0.1,FALSE,1,
6429,87,30,5,0.1,FALSE,1,
6430,87,278,2,0.1,FALSE,1,
6431,87,278,3,0.1,FALSE,1,
6432,87,278,5,0.5,FALSE,1,
6433,87,19,4,0.5,FALSE,1,
6434,87,19,5,1,FALSE,1,
6435,87,156,5,0.1,FALSE,1,
6436,87,50,1,2,FALSE,1,
6437,87,50,2,3,FALSE,1,
6438,87,50,3,7,FALSE,1,
6439,87,50,4,13,FALSE,1,
6440,87,50,5,20,FALSE,1,
6441,87,40,1,1,FALSE,1,
6442,87,40,2,1,FALSE,1,
6443,87,40,3,2,FALSE,1,
6444,87,40,4,6,FALSE,1,
6445,87,40,5,5,FALSE,1,
6446,87,39,1,23,FALSE,1,
6447,87,39,2,7,FALSE,1,
6448,87,39,3,15,FALSE,1,
6449,87,39,4,7,FALSE,1,
6450,87,39,5,1,FALSE,1,
6451,87,147,4,1,FALSE,1,
6452,87,33,3,3,FALSE,1,
6453,87,342,3,1,FALSE,1,
6454,87,313,3,1,FALSE,1,
6455,87,23,1,70,FALSE,1,
6456,87,23,2,22,FALSE,1,
6457,87,23,3,71,FALSE,1,
6458,87,23,4,37,FALSE,1,
6459,87,23,5,16,FALSE,1,
6460,87,356,2,11,FALSE,1,
6461,87,356,3,5,FALSE,1,
6462,87,356,4,2,FALSE,1,
6463,87,356,5,11,FALSE,1,
6464,87,84,1,5,FALSE,1,
6465,87,84,2,60,FALSE,1,
6466,87,84,3,12,FALSE,1,
6467,87,84,4,45,FALSE,1,
6468,87,84,5,78,FALSE,1,
6469,87,200,1,0.1,FALSE,1,
6470,87,200,2,2,FALSE,1,
6471,87,200,3,1,FALSE,1,
6472,87,200,4,1,FALSE,1,
6473,87,200,5,0.5,FALSE,1,
6474,87,368,1,0.1,FALSE,1,
6475,87,368,2,0.1,FALSE,1,
6476,87,368,3,0.1,FALSE,1,
6477,87,368,4,0.1,FALSE,1,
6478,87,368,5,0.1,FALSE,1,
6479,87,11,3,1,FALSE,1,
6480,87,11,4,0.5,FALSE,1,
6481,88,114,5,2,FALSE,1,
6482,88,132,1,1,FALSE,1,
6483,88,132,3,3,FALSE,1,
6484,88,132,4,2,FALSE,1,
6485,88,327,1,31,FALSE,1,
6486,88,327,2,39,FALSE,1,
6487,88,327,4,31,FALSE,1,
6488,88,327,4,37,FALSE,1,
6489,88,327,5,65,FALSE,1,
6490,88,278,1,3,FALSE,1,
6491,88,278,2,1,FALSE,1,
6492,88,278,3,0.5,FALSE,1,
6493,88,278,5,1,FALSE,1,
6494,88,50,1,27,FALSE,1,
6495,88,50,2,24,FALSE,1,
6496,88,50,3,6,FALSE,1,
6497,88,50,4,11,FALSE,1,
6498,88,50,5,14,FALSE,1,
6499,88,2,2,2,FALSE,1,
6500,88,164,2,1,FALSE,1,
6501,88,164,5,1,FALSE,1,
6502,88,379,1,1,FALSE,1,
6503,88,379,2,1,FALSE,1,
6504,88,40,1,2,FALSE,1,
6505,88,40,2,4,FALSE,1,
6506,88,40,3,3,FALSE,1,
6507,88,40,4,3,FALSE,1,
6508,88,40,5,6,FALSE,1,
6509,88,39,1,14,FALSE,1,
6510,88,39,2,6,FALSE,1,
6511,88,39,3,29,FALSE,1,
6512,88,39,4,4,FALSE,1,
6513,88,39,5,5,FALSE,1,
6514,88,24,1,2,FALSE,1,
6515,88,326,4,2,FALSE,1,
6516,88,206,1,1,FALSE,1,
6517,88,206,2,14,FALSE,1,
6518,88,206,5,4,FALSE,1,
6519,88,147,1,8,FALSE,1,
6520,88,147,2,8,FALSE,1,
6521,88,147,3,1,FALSE,1,
6522,88,147,4,5,FALSE,1,
6523,88,147,5,12,FALSE,1,
6524,88,304,1,1,FALSE,1,
6525,88,23,1,49,FALSE,1,
6526,88,23,2,25,FALSE,1,
6527,88,23,3,69,FALSE,1,
6528,88,23,4,50,FALSE,1,
6529,88,23,5,25,FALSE,1,
6530,88,356,4,5,FALSE,1,
6531,88,356,5,2,FALSE,1,
6532,88,84,1,16,FALSE,1,
6533,88,84,2,32,FALSE,1,
6534,88,84,4,14,FALSE,1,
6535,88,84,5,6,FALSE,1,
6536,88,200,2,3,FALSE,1,
6537,88,200,5,1,FALSE,1,
6538,88,11,1,2,FALSE,1,
6539,88,11,2,3,FALSE,1,
6540,89,114,1,1,FALSE,1,
6541,89,327,2,3,FALSE,1,
6542,89,327,3,4,FALSE,1,
6543,89,327,4,30,FALSE,1,
6544,89,327,5,15,FALSE,1,
6545,89,278,1,1,FALSE,1,
6546,89,278,4,1,FALSE,1,
6547,89,50,1,13,FALSE,1,
6548,89,50,2,1,FALSE,1,
6549,89,50,3,1,FALSE,1,
6550,89,50,4,6,FALSE,1,
6551,89,164,2,1,FALSE,1,
6552,89,40,1,3,FALSE,1,
6553,89,40,2,2,FALSE,1,
6554,89,40,3,2,FALSE,1,
6555,89,40,4,5,FALSE,1,
6556,89,40,5,1,FALSE,1,
6557,89,39,4,8,FALSE,1,
6558,89,39,5,4,FALSE,1,
6559,89,206,1,7,FALSE,1,
6560,89,206,2,3,FALSE,1,
6561,89,206,5,1,FALSE,1,
6562,89,147,1,1,FALSE,1,
6563,89,147,2,4,FALSE,1,
6564,89,147,3,6,FALSE,1,
6565,89,147,4,12,FALSE,1,
6566,89,147,5,3,FALSE,1,
6567,89,23,1,62,FALSE,1,
6568,89,23,2,52,FALSE,1,
6569,89,23,3,87,FALSE,1,
6570,89,23,4,60,FALSE,1,
6571,89,23,5,44,FALSE,1,
6572,89,356,2,5,FALSE,1,
6573,89,356,5,4,FALSE,1,
6574,89,84,1,33,FALSE,1,
6575,89,84,2,41,FALSE,1,
6576,89,84,3,9,FALSE,1,
6577,89,84,4,9,FALSE,1,
6578,89,84,5,34,FALSE,1,
6579,89,200,1,2,FALSE,1,
6580,89,200,5,4,FALSE,1,
6581,89,109,1,3,FALSE,1,
6582,89,11,1,1,FALSE,1,
6583,89,11,5,1,FALSE,1,
6584,90,132,3,2,FALSE,1,
6585,90,132,5,5,FALSE,1,
6586,90,327,1,80,FALSE,1,
6587,90,327,2,68,FALSE,1,
6588,90,327,3,42,FALSE,1,
6589,90,327,4,37,FALSE,1,
6590,90,327,5,20,FALSE,1,
6591,90,92,1,0.5,FALSE,1,
6592,90,92,3,1,FALSE,1,
6593,90,92,5,1,FALSE,1,
6594,90,30,3,0.5,FALSE,1,
6595,90,278,1,4,FALSE,1,
6596,90,278,2,1,FALSE,1,
6597,90,278,3,0.5,FALSE,1,
6598,90,278,4,2,FALSE,1,
6599,90,278,5,13,FALSE,1,
6600,90,50,1,1,FALSE,1,
6601,90,50,2,4,FALSE,1,
6602,90,50,3,21,FALSE,1,
6603,90,50,5,6,FALSE,1,
6604,90,357,1,1,FALSE,1,
6605,90,357,3,1,FALSE,1,
6606,90,357,5,2,FALSE,1,
6607,90,40,1,4,FALSE,1,
6608,90,40,3,5,FALSE,1,
6609,90,40,4,1,FALSE,1,
6610,90,40,5,5,FALSE,1,
6611,90,39,1,47,FALSE,1,
6612,90,39,2,47,FALSE,1,
6613,90,39,3,39,FALSE,1,
6614,90,39,4,11,FALSE,1,
6615,90,39,5,6,FALSE,1,
6616,90,163,1,12,FALSE,1,
6617,90,163,2,23,FALSE,1,
6618,90,163,3,60,FALSE,1,
6619,90,163,4,2,FALSE,1,
6620,90,163,5,3,FALSE,1,
6621,90,323,1,8,FALSE,1,
6622,90,323,2,29,FALSE,1,
6623,90,323,3,8,FALSE,1,
6624,90,323,4,7,FALSE,1,
6625,90,323,5,6,FALSE,1,
6626,90,326,3,1,FALSE,1,
6627,90,358,4,1,TRUE,0.3,
6628,90,358,5,8,TRUE,0.3,
6629,90,359,1,1,TRUE,0.3,
6630,90,359,2,2,TRUE,0.3,
6631,90,359,3,2,TRUE,0.3,
6632,90,359,4,11,TRUE,0.3,
6633,90,360,2,3,TRUE,0.3,
6634,90,360,3,3,TRUE,0.3,
6635,90,360,4,15,TRUE,0.3,
6636,90,360,5,3,TRUE,0.3,
6637,90,361,1,13,TRUE,0.3,
6638,90,361,2,15,TRUE,0.3,
6639,90,361,3,15,TRUE,0.3,
6640,90,361,4,41,TRUE,0.3,
6641,90,361,5,25,TRUE,0.3,
6642,90,137,1,4,TRUE,0.3,
6643,90,137,4,1,TRUE,0.3,
6644,90,137,5,4,TRUE,0.3,
6645,90,135,1,89,TRUE,0.3,
6646,90,135,2,90,TRUE,0.3,
6647,90,135,3,44,TRUE,0.3,
6648,90,135,4,89,TRUE,0.3,
6649,90,135,5,54,TRUE,0.3,
6650,90,183,1,66,TRUE,0.3,
6651,90,183,2,21,TRUE,0.3,
6652,90,183,3,20,TRUE,0.3,
6653,90,183,4,5,TRUE,0.3,
6654,90,183,5,5,TRUE,0.3,
6655,90,304,3,1,FALSE,1,
6656,90,23,1,15,FALSE,1,
6657,90,23,2,19,FALSE,1,
6658,90,23,3,42,FALSE,1,
6659,90,23,4,41,FALSE,1,
6660,90,23,5,31,FALSE,1,
6661,90,356,1,0.1,FALSE,1,
6662,90,356,2,12,FALSE,1,
6663,90,356,3,4,FALSE,1,
6664,90,356,4,20,FALSE,1,
6665,90,356,5,8,FALSE,1,
6666,90,84,1,1,FALSE,1,
6667,90,84,2,0.1,FALSE,1,
6668,90,84,3,10,FALSE,1,
6669,90,84,5,27,FALSE,1,
6670,90,11,5,0.1,FALSE,1,
6671,91,327,1,45,FALSE,1,
6672,91,327,2,50,FALSE,1,
6673,91,327,3,25,FALSE,1,
6674,91,327,4,40,FALSE,1,
6675,91,327,5,80,FALSE,1,
6676,91,92,1,2,FALSE,1,
6677,91,92,2,2,FALSE,1,
6678,91,92,3,1,FALSE,1,
6679,91,92,4,0.5,FALSE,1,
6680,91,92,5,1,FALSE,1,
6681,91,278,1,9,FALSE,1,
6682,91,278,2,4,FALSE,1,
6683,91,278,3,8,FALSE,1,
6684,91,278,4,24,FALSE,1,
6685,91,278,5,6,FALSE,1,
6686,91,19,2,0.1,FALSE,1,
6687,91,50,1,2,FALSE,1,
6688,91,50,2,8,FALSE,1,
6689,91,50,3,2,FALSE,1,
6690,91,378,3,1,FALSE,1,
6691,91,40,2,2,FALSE,1,
6692,91,40,5,2,FALSE,1,
6693,91,39,1,13,FALSE,1,
6694,91,39,2,24,FALSE,1,
6695,91,39,3,11,FALSE,1,
6696,91,39,4,1,FALSE,1,
6697,91,39,5,45,FALSE,1,
6698,91,23,1,27,FALSE,1,
6699,91,23,2,19,FALSE,1,
6700,91,23,3,28,FALSE,1,
6701,91,23,4,17,FALSE,1,
6702,91,23,5,12,FALSE,1,
6703,91,356,1,18,FALSE,1,
6704,91,356,2,8,FALSE,1,
6705,91,356,3,35,FALSE,1,
6706,91,356,4,19,FALSE,1,
6707,91,356,5,1,FALSE,1,
6708,91,84,1,0.5,FALSE,1,
6709,91,84,2,15,FALSE,1,
6710,91,84,3,1,FALSE,1,
6711,91,84,4,0.1,FALSE,1,
6712,91,84,5,0.5,FALSE,1,
6713,91,200,2,2,FALSE,1,
6714,91,200,3,2,FALSE,1,
6715,91,11,2,0.1,FALSE,1,
6716,92,114,5,1,FALSE,1,
6717,92,132,2,2,FALSE,1,
6718,92,132,3,1,FALSE,1,
6719,92,132,4,5,FALSE,1,
6720,92,327,1,78,FALSE,1,
6721,92,327,2,54,FALSE,1,
6722,92,327,3,60,FALSE,1,
6723,92,327,4,70,FALSE,1,
6724,92,327,5,8,FALSE,1,
6725,92,92,2,0.5,FALSE,1,
6726,92,92,3,0.5,FALSE,1,
6727,92,92,5,1,FALSE,1,
6728,92,336,3,0.1,FALSE,1,
6729,92,30,2,0.1,FALSE,1,
6730,92,30,5,0.1,FALSE,1,
6731,92,278,1,3,FALSE,1,
6732,92,278,2,14,FALSE,1,
6733,92,278,3,3,FALSE,1,
6734,92,278,4,5,FALSE,1,
6735,92,278,5,0.5,FALSE,1,
6736,92,19,5,0.1,FALSE,1,
6737,92,357,3,1,FALSE,1,
6738,92,357,4,1,FALSE,1,
6739,92,362,5,1,FALSE,1,
6740,92,40,1,1,FALSE,1,
6741,92,40,2,2,FALSE,1,
6742,92,40,3,2,FALSE,1,
6743,92,40,5,1,FALSE,1,
6744,92,39,1,20,FALSE,1,
6745,92,39,2,14,FALSE,1,
6746,92,39,3,65,FALSE,1,
6747,92,39,4,10,FALSE,1,
6748,92,39,5,6,FALSE,1,
6749,92,163,1,5,FALSE,1,
6750,92,163,2,3,FALSE,1,
6751,92,163,3,4,TRUE,0.3,
6752,92,163,4,1,FALSE,1,
6753,92,163,5,2,TRUE,0.3,
6754,92,323,1,11,FALSE,1,
6755,92,323,2,5,FALSE,1,
6756,92,323,3,5,TRUE,0.3,
6757,92,323,5,2,TRUE,0.3,
6758,92,24,2,1,FALSE,1,
6759,92,358,1,1,TRUE,0.3,
6760,92,358,2,2,TRUE,0.3,
6761,92,358,3,1,TRUE,0.3,
6762,92,358,4,2,TRUE,0.3,
6763,92,359,2,1,TRUE,0.3,
6764,92,359,3,3,TRUE,0.3,
6765,92,359,4,7,TRUE,0.3,
6766,92,360,1,5,TRUE,0.3,
6767,92,360,3,5,TRUE,0.3,
6768,92,360,4,2,TRUE,0.3,
6769,92,360,5,1,TRUE,0.3,
6770,92,361,1,22,TRUE,0.3,
6771,92,361,2,22,TRUE,0.3,
6772,92,361,3,33,TRUE,0.3,
6773,92,361,4,16,TRUE,0.3,
6774,92,361,5,26,TRUE,0.3,
6775,92,137,1,7,TRUE,0.3,
6776,92,137,2,4,TRUE,0.3,
6777,92,137,3,1,TRUE,0.3,
6778,92,137,4,13,TRUE,0.3,
6779,92,135,1,243,TRUE,0.3,
6780,92,135,2,222,TRUE,0.3,
6781,92,135,3,191,TRUE,0.3,
6782,92,135,4,501,TRUE,0.3,
6783,92,135,5,87,TRUE,0.3,
6784,92,183,1,8,TRUE,0.3,
6785,92,183,2,25,TRUE,0.3,
6786,92,183,3,12,TRUE,0.3,
6787,92,183,4,3,TRUE,0.3,
6788,92,183,5,7,TRUE,0.3,
6789,92,147,1,1,FALSE,1,
6790,92,23,1,12,FALSE,1,
6791,92,23,2,21,FALSE,1,
6792,92,23,3,18,FALSE,1,
6793,92,23,4,20,FALSE,1,
6794,92,23,5,35,FALSE,1,
6795,92,356,1,7,FALSE,1,
