"IndividualID","CensusID","TideZoneID","SpeciesID","Size","SizeComment"
16383,40,1,278,3,
16384,40,1,278,3,
16385,40,1,50,29,
16386,40,1,50,18,
16387,40,1,50,20,
16388,40,1,50,27,
16389,40,1,50,24,
16390,40,1,50,14,
16391,40,1,50,26,
16392,40,1,50,13,
16393,40,1,50,30,
16394,40,1,50,31,
16395,40,1,50,27,
16396,40,1,50,29,
16397,40,1,50,34,
16398,40,1,50,23,
16399,40,1,50,18,
16400,40,1,50,32,
16401,40,1,50,37,
16402,40,1,50,35,
16403,40,1,50,34,
16404,40,1,50,28,
16405,40,1,50,28,
16406,40,1,50,27,
16407,40,1,50,23,
16408,40,1,50,32,
16409,40,1,50,32,
16410,40,1,143,12,
16411,40,1,378,25,
16412,40,1,378,23,
16413,40,1,378,26,
16414,40,1,40,9,
16415,40,1,40,5,
16416,40,1,40,15,
16417,40,1,40,11,
16418,40,1,40,7,
16419,40,1,40,8,
16420,40,1,40,15,
16421,40,1,40,24,
16422,40,1,40,25,
16423,40,1,40,6,
16424,40,1,40,11,
16425,40,1,40,16,
16426,40,1,40,19,
16427,40,1,40,14,
16428,40,1,40,25,
16429,40,1,40,21,
16430,40,1,40,19,
16431,40,1,40,24,
16432,40,1,40,28,
16433,40,1,40,23,
16434,40,1,40,17,
16435,40,1,40,17,
16436,40,1,40,26,
16437,40,1,40,28,
16438,40,1,40,18,
16439,40,1,39,19,
16440,40,1,39,21,
16441,40,1,39,19,
16442,40,1,39,11,
16443,40,1,39,15,
16444,40,1,39,4,
16445,40,1,39,5,
16446,40,1,39,4,
16447,40,1,39,4,
16448,40,1,39,5,
16449,40,1,39,4,
16450,40,1,39,22,
16451,40,1,39,16,
16452,40,1,39,7,
16453,40,1,39,10,
16454,40,1,39,20,
16455,40,1,39,20,
16456,40,1,39,24,
16457,40,1,39,24,
16458,40,1,39,29,
16459,40,1,39,17,
16460,40,1,39,7,
16461,40,1,39,16,
16462,40,1,39,10,
16463,40,1,39,11,
16464,40,1,39,16,
16465,40,1,39,23,
16466,40,1,39,22,
16467,40,1,39,27,
16468,40,1,39,29,
16469,40,1,39,14,
16470,40,1,163,9,
16471,40,1,163,9,
16472,40,1,163,9,
16473,40,1,163,8,
16474,40,1,163,10,
16475,40,1,163,9,
16476,40,1,163,7,
16477,40,1,163,9,
16478,40,1,163,4,
16479,40,1,163,6,
16480,40,1,163,8,
16481,40,1,163,6,
16482,40,1,163,7,
16483,40,1,163,6,
16484,40,1,163,4,
16485,40,1,163,7,
16486,40,1,163,6,
16487,40,1,163,7,
16488,40,1,163,10,
16489,40,1,163,11,
16490,40,1,163,11,
16491,40,1,163,11,
16492,40,1,163,10,
16493,40,1,163,10,
16494,40,1,163,8,
16495,40,1,163,3,
16496,40,1,323,6,
16497,40,1,323,8,
16498,40,1,323,9,
16499,40,1,323,9,
16500,40,1,323,9,
16501,40,1,323,10,
16502,40,1,323,8,
16503,40,1,323,5,
16504,40,1,323,5,
16505,40,1,323,6,
16506,40,1,323,6,
16507,40,1,323,10,
16508,40,1,323,11,
16509,40,1,323,9,
16510,40,1,323,11,
16511,40,1,323,9,
16512,40,1,323,12,
16513,40,1,323,7,
16514,40,1,323,6,
16515,40,1,323,6,
16516,40,1,323,10,
16517,40,1,323,9,
16518,40,1,323,12,
16519,40,1,323,12,
16520,40,1,361,5,
16521,40,1,361,3,
16522,40,1,361,4,
16523,40,1,361,3,
16524,40,1,361,3,
16525,40,1,361,2,
16526,40,1,361,5,
16527,40,1,361,5,
16528,40,1,361,4,
16529,40,1,361,3,
16530,40,1,361,4,
16531,40,1,361,5,
16532,40,1,361,4,
16533,40,1,361,5,
16534,40,1,361,4,
16535,40,1,361,4,
16536,40,1,361,4,
16537,40,1,361,5,
16538,40,1,361,4,
16539,40,1,361,5,
16540,40,1,361,4,
16541,40,1,361,4,
16542,40,1,361,4,
16543,40,1,361,4,
16544,40,1,361,5,
16545,40,1,326,14,
16546,40,1,326,15,
16547,40,1,326,15,
16548,40,1,326,15,
16549,40,1,24,6,
16550,40,1,24,21,
16551,40,1,24,21,
16552,40,1,24,9,
16553,40,1,24,22,
16554,40,1,183,2,
16555,40,1,183,1,
16556,40,1,183,2,
16557,40,1,183,2,
16558,40,1,183,3,
16559,40,1,183,3,
16560,40,1,183,3,
16561,40,1,183,4,
16562,40,1,183,2,
16563,40,1,183,1,
16564,40,1,183,2,
16565,40,1,183,2,
16566,40,1,183,3,
16567,40,1,183,3,
16568,40,1,183,5,
16569,40,1,183,1,
16570,40,1,183,2,
16571,40,1,183,2,
16572,40,1,183,5,
16573,40,1,183,1,
16574,40,1,183,2,
16575,40,1,183,2,
16576,40,1,183,2,
16577,40,1,183,3,
16578,40,1,183,2,
16579,40,1,206,20,
16580,40,1,206,7,
16581,40,1,206,17,
16582,40,1,206,22,
16583,40,1,206,20,
16584,40,1,206,22,
16585,40,1,206,27,
16586,40,1,206,14,
16587,40,1,206,21,
16588,40,1,206,30,
16589,40,1,206,40,
16590,40,1,206,34,
16591,40,1,206,36,
16592,40,1,206,19,
16593,40,1,206,16,
16594,40,1,206,21,
16595,40,1,206,17,
16596,40,1,206,14,
16597,40,1,206,25,
16598,40,1,206,45,
16599,40,1,206,36,
16600,40,1,206,45,
16601,40,1,206,42,
16602,40,1,206,27,
16603,40,1,206,14,
16604,40,1,147,5,
16605,40,1,147,25,
16606,40,1,147,24,
16607,40,1,147,28,
16608,40,1,147,27,
16609,40,1,147,8,
16610,40,1,147,6,
16611,40,1,147,7,
16612,40,1,147,4,
16613,40,1,147,6,
16614,40,1,147,5,
16615,40,1,147,4,
16616,40,1,147,4,
16617,40,1,147,5,
16618,40,1,147,4,
16619,40,1,147,4,
16620,40,1,147,26,
16621,40,1,147,4,
16622,40,1,147,4,
16623,40,1,147,5,
16624,40,1,147,4,
16625,40,1,147,7,
16626,40,1,147,8,
16627,40,1,147,8,
16628,40,1,147,25,
16629,40,1,304,8,
16630,40,1,304,6,
16631,40,1,137,2,
16632,40,1,137,2,
16633,40,1,137,3,
16634,40,1,137,5,
16635,40,1,137,3,
16636,40,1,137,2,
16637,40,1,137,2,
16638,40,1,137,2,
16639,40,1,137,1,
16640,40,1,137,2,
16641,40,1,137,2,
16642,40,1,137,1,
16643,40,1,137,1,
16644,40,1,137,1,
16645,40,1,137,1,
16646,40,1,137,1,
16647,40,1,137,2,
16648,40,1,137,2,
16649,40,1,137,2,
16650,40,1,137,2,
16651,40,1,137,2,
16652,40,1,137,1,
16653,40,1,137,1,
16654,40,1,137,2,
16655,40,1,137,1,
16656,40,1,137,1,
16657,40,1,137,1,
16658,40,1,137,1,
16659,40,1,137,2,
16660,40,1,137,2,
16661,40,1,137,1,
16662,40,1,137,2,
16663,40,1,137,2,
16664,40,1,137,1,
16665,40,1,137,1,
16666,40,1,137,1,
16667,40,1,137,1,
16668,40,1,137,2,
16669,40,1,137,2,
16670,40,1,137,1,
16671,40,1,137,1,
16672,40,1,137,1,
16673,40,1,137,1,
16674,40,1,137,1,
16675,40,1,137,2,
16676,40,1,137,1,
16677,40,1,137,2,
16678,40,1,137,1,
16679,40,1,137,3,
16680,40,1,137,2,
16681,40,1,137,2,
16682,40,1,137,2,
16683,40,1,137,3,
16684,40,1,137,3,
16685,40,1,137,2,
16686,40,1,137,2,
16687,40,1,137,1,
16688,40,1,137,2,
16689,40,1,137,2,
16690,40,1,137,1,
16691,40,1,137,3,
16692,40,1,137,3,
16693,40,1,137,3,
16694,40,1,137,3,
16695,40,1,137,2,
16696,40,1,137,2,
16697,40,1,137,2,
16698,40,1,137,2,
16699,40,1,137,2,
16700,40,1,137,2,
16701,40,1,137,2,
16702,40,1,137,3,
16703,40,1,137,2,
16704,40,1,137,2,
16705,40,1,137,2,
16706,40,1,135,5,
16707,40,1,135,5,
16708,40,1,135,1,
16709,40,1,135,1,
16710,40,1,135,2,
16711,40,1,135,2,
16712,40,1,135,2,
16713,40,1,135,2,
16714,40,1,135,1,
16715,40,1,135,1,
16716,40,1,135,1,
16717,40,1,135,1,
16718,40,1,135,1,
16719,40,1,135,1,
16720,40,1,135,2,
16721,40,1,135,2,
16722,40,1,135,2,
16723,40,1,135,1,
16724,40,1,135,2,
16725,40,1,135,2,
16726,40,1,135,1,
16727,40,1,135,3,
16728,40,1,135,1,
16729,40,1,135,1,
16730,40,1,135,1,
16731,40,1,135,1,
16732,40,1,135,1,
16733,40,1,135,1,
16734,40,1,135,1,
16735,40,1,135,2,
16736,40,1,135,1,
16737,40,1,135,2,
16738,40,1,135,3,
16739,40,1,135,2,
16740,40,1,135,1,
16741,40,1,135,1,
16742,40,1,135,1,
16743,40,1,135,1,
16744,40,1,135,1,
16745,40,1,135,1,
16746,40,1,135,1,
16747,40,1,135,1,
16748,40,1,135,1,
16749,40,1,135,2,
16750,40,1,135,2,
16751,40,1,135,2,
16752,40,1,135,2,
16753,40,1,135,2,
16754,40,1,135,1,
16755,40,1,135,1,
16756,40,1,135,2,
16757,40,1,135,1,
16758,40,1,135,1,
16759,40,1,135,1,
16760,40,1,135,1,
16761,40,1,135,1,
16762,40,1,135,2,
16763,40,1,135,2,
16764,40,1,135,2,
16765,40,1,135,2,
16766,40,1,135,2,
16767,40,1,135,2,
16768,40,1,135,1,
16769,40,1,135,1,
16770,40,1,135,1,
16771,40,1,135,2,
16772,40,1,135,2,
16773,40,1,135,2,
16774,40,1,135,1,
16775,40,1,135,2,
16776,40,1,339,54,
16777,40,1,339,59,
16778,40,1,339,70,
16779,40,1,339,61,
16780,40,1,339,76,
16781,40,1,339,50,
16782,40,1,339,47,
16783,40,1,339,59,
16784,40,1,339,70,
16785,40,1,339,48,
16786,40,1,339,73,
16787,40,1,339,43,
16788,40,1,339,59,
16789,40,1,339,81,
16790,40,1,339,73,
16791,40,1,339,51,
16792,40,1,339,47,
16793,40,1,339,57,
16794,40,1,339,54,
16795,40,1,339,39,
16796,40,1,339,36,
16797,40,1,339,46,
16798,40,1,339,64,
16799,40,1,339,63,
16800,40,1,339,54,
16801,40,1,278,1,
16802,40,1,278,1,
16803,40,1,278,1,
16804,40,1,278,1,
16805,40,1,278,1,
16806,40,1,278,2,
16807,40,1,278,3,
16808,40,1,278,4,
16809,40,1,278,3,
16810,40,1,278,3,
16811,40,1,278,3,
16812,40,1,278,3,
16813,40,1,39,17,
16814,40,1,39,26,
16815,40,1,39,28,
16816,40,1,39,28,
16817,40,1,39,14,
16818,40,1,39,7,
16819,40,1,39,16,
16820,40,1,39,27,
16821,40,1,39,30,
16822,40,1,39,27,
16823,40,1,278,5,
16824,40,1,278,3,
16825,40,1,278,5,
16826,40,1,278,5,
16827,40,1,278,5,
16828,40,1,278,5,
16829,40,1,278,5,
16830,40,1,278,5,
16831,40,1,278,5,
16832,40,1,278,7,
16833,40,1,278,7,
16834,40,1,278,5,
16835,40,1,278,3,
16836,40,1,278,3,
16837,40,1,278,3,
16838,40,1,278,3,
16839,40,1,278,5,
16840,40,1,278,5,
16841,40,1,278,6,
16842,40,1,278,4,
16843,40,1,278,4,
16844,40,1,278,4,
16845,40,1,278,4,
16846,40,1,278,5,
16847,40,1,278,2,
16848,40,1,278,2,
16849,40,1,278,2,
16850,40,1,278,3,
16851,40,1,278,3,
16852,40,1,50,37,
16853,40,1,50,34,
16854,40,1,50,39,
16855,40,1,50,40,
16856,40,1,40,19,
16857,40,1,40,2,
16858,40,1,40,16,
16859,40,1,40,22,
16860,40,1,40,9,
16861,40,1,40,22,
16862,40,1,40,10,
16863,40,1,40,12,
16864,40,1,40,21,
16865,40,1,40,17,
16866,40,1,40,18,
16867,40,1,40,19,
16868,40,1,40,23,
16869,40,1,40,21,
16870,40,1,40,18,
16871,40,1,40,12,
16872,40,1,40,14,
16873,40,1,40,3,
16874,40,1,40,6,
16875,40,1,40,9,
16876,40,1,40,16,
16877,40,1,40,9,
16878,40,1,40,18,
16879,40,1,40,19,
16880,40,1,40,24,
16881,40,1,40,18,
16882,40,1,39,16,
16883,40,1,39,18,
16884,40,1,39,12,
16885,40,1,39,5,
16886,40,1,39,21,
16887,40,1,39,22,
16888,40,1,39,5,
16889,40,1,39,20,
16890,40,1,39,22,
16891,40,1,39,10,
16892,40,1,39,9,
16893,40,1,39,17,
16894,40,1,39,7,
16895,40,1,39,11,
16896,40,1,39,15,
16897,40,1,39,20,
16898,40,1,39,16,
16899,40,1,39,14,
16900,40,1,39,6,
16901,40,1,39,14,
16902,40,1,39,12,
16903,40,1,39,14,
16904,40,1,39,17,
16905,40,1,39,15,
16906,40,1,39,19,
16907,40,1,39,10,
16908,40,1,39,18,
16909,40,1,39,12,
16910,40,1,39,9,
16911,40,1,163,12,
16912,40,1,163,15,
16913,40,1,163,8,
16914,40,1,163,4,
16915,40,1,163,10,
16916,40,1,163,13,
16917,40,1,163,11,
16918,40,1,163,13,
16919,40,1,163,10,
16920,40,1,163,9,
16921,40,1,163,12,
16922,40,1,163,10,
16923,40,1,163,9,
16924,40,1,163,9,
16925,40,1,163,9,
16926,40,1,163,9,
16927,40,1,163,9,
16928,40,1,163,11,
16929,40,1,163,6,
16930,40,1,163,11,
16931,40,1,163,9,
16932,40,1,163,10,
16933,40,1,163,11,
16934,40,1,163,11,
16935,40,1,163,10,
16936,40,1,163,12,
16937,40,1,163,9,
16938,40,1,163,5,
16939,40,1,163,7,
16940,40,1,323,8,
16941,40,1,323,6,
16942,40,1,323,5,
16943,40,1,323,4,
16944,40,1,323,11,
16945,40,1,323,10,
16946,40,1,323,7,
16947,40,1,323,8,
16948,40,1,323,14,
16949,40,1,323,4,
16950,40,1,323,8,
16951,40,1,323,6,
16952,40,1,323,5,
16953,40,1,323,8,
16954,40,1,323,6,
16955,40,1,323,10,
16956,40,1,323,10,
16957,40,1,323,7,
16958,40,1,323,6,
16959,40,1,323,9,
16960,40,1,323,8,
16961,40,1,323,7,
16962,40,1,323,8,
16963,40,1,323,9,
16964,40,1,323,7,
16965,40,1,361,4,
16966,40,1,361,3,
16967,40,1,361,8,
16968,40,1,361,6,
16969,40,1,361,5,
16970,40,1,361,4,
16971,40,1,361,4,
16972,40,1,361,10,
16973,40,1,361,4,
16974,40,1,361,4,
16975,40,1,361,5,
16976,40,1,361,4,
16977,40,1,361,4,
16978,40,1,361,2,
16979,40,1,361,5,
16980,40,1,361,4,
16981,40,1,361,4,
16982,40,1,361,3,
16983,40,1,361,4,
16984,40,1,361,2,
16985,40,1,361,4,
16986,40,1,361,3,
16987,40,1,361,4,
16988,40,1,361,4,
16989,40,1,361,3,
16990,40,1,183,2,
16991,40,1,183,2,
16992,40,1,183,3,
16993,40,1,183,2,
16994,40,1,183,2,
16995,40,1,183,4,
16996,40,1,183,4,
16997,40,1,183,3,
16998,40,1,183,2,
16999,40,1,183,2,
17000,40,1,183,3,
17001,40,1,183,2,
17002,40,1,183,1,
17003,40,1,183,2,
17004,40,1,183,2,
17005,40,1,183,2,
17006,40,1,183,2,
17007,40,1,183,2,
17008,40,1,183,2,
17009,40,1,183,2,
17010,40,1,183,2,
17011,40,1,183,3,
17012,40,1,183,2,
17013,40,1,183,1,
17014,40,1,183,2,
17015,40,1,206,16,
17016,40,1,206,27,
17017,40,1,206,37,
17018,40,1,206,19,
17019,40,1,206,27,
17020,40,1,206,47,
17021,40,1,206,16,
17022,40,1,206,48,
17023,40,1,206,16,
17024,40,1,206,45,
17025,40,1,206,39,
17026,40,1,206,27,
17027,40,1,206,46,
17028,40,1,206,24,
17029,40,1,206,24,
17030,40,1,206,23,
17031,40,1,206,31,
17032,40,1,206,49,
17033,40,1,206,28,
17034,40,1,206,17,
17035,40,1,206,17,
17036,40,1,206,26,
17037,40,1,206,19,
17038,40,1,206,46,
17039,40,1,206,22,
17040,40,1,147,21,
17041,40,1,147,21,
17042,40,1,147,17,
17043,40,1,147,18,
17044,40,1,147,23,
17045,40,1,147,25,
17046,40,1,147,27,
17047,40,1,147,26,
17048,40,1,147,27,
17049,40,1,147,27,
17050,40,1,147,25,
17051,40,1,147,29,
17052,40,1,147,22,
17053,40,1,147,18,
17054,40,1,147,24,
17055,40,1,147,17,
17056,40,1,147,24,
17057,40,1,147,24,
17058,40,1,147,25,
17059,40,1,147,24,
17060,40,1,147,27,
17061,40,1,147,25,
17062,40,1,147,28,
17063,40,1,147,10,
17064,40,1,147,5,
17065,40,1,137,2,
17066,40,1,137,2,
17067,40,1,137,2,
17068,40,1,137,2,
17069,40,1,137,2,
17070,40,1,137,2,
17071,40,1,137,2,
17072,40,1,137,1,
17073,40,1,137,2,
17074,40,1,137,2,
17075,40,1,137,2,
17076,40,1,137,2,
17077,40,1,137,2,
17078,40,1,137,2,
17079,40,1,137,2,
17080,40,1,135,1,
17081,40,1,135,1,
17082,40,1,135,1,
17083,40,1,135,1,
17084,40,1,135,1,
17085,40,1,135,1,
17086,40,1,135,1,
17087,40,1,135,1,
17088,40,1,135,1,
17089,40,1,135,1,
17090,40,1,135,1,
17091,40,1,135,1,
17092,40,1,135,1,
17093,40,1,135,1,
17094,40,1,135,2,
17095,40,1,135,2,
17096,40,1,135,3,
17097,41,1,156,14,
17098,41,1,156,10,
17099,41,1,156,8,
17100,41,1,156,16,
17101,41,1,156,11,
17102,41,1,156,9,
17103,41,1,156,7,
17104,41,1,156,10,
17105,41,1,156,16,
17106,41,1,156,8,
17107,41,1,156,13,
17108,41,1,156,11,
17109,41,1,156,8,
17110,41,1,156,9,
17111,41,1,156,6,
17112,41,1,156,14,
17113,41,1,156,11,
17114,41,1,156,26,
17115,41,1,156,15,
17116,41,1,156,12,
17117,41,1,156,10,
17118,41,1,156,11,
17119,41,1,156,8,
17120,41,1,156,7,
17121,41,1,156,12,
17122,41,1,278,4,
17123,41,1,278,4,
17124,41,1,278,2,
17125,41,1,278,8,
17126,41,1,278,10,
17127,41,1,278,12,
17128,41,1,278,3,
17129,41,1,278,6,
17130,41,1,278,6,
17131,41,1,278,5,
17132,41,1,278,10,
17133,41,1,278,7,
17134,41,1,278,4,
17135,41,1,278,7,
17136,41,1,278,4,
17137,41,1,278,7,
17138,41,1,278,3,
17139,41,1,278,3,
17140,41,1,278,3,
17141,41,1,278,13,
17142,41,1,278,12,
17143,41,1,278,10,
17144,41,1,278,9,
17145,41,1,278,10,
17146,41,1,278,3,
17147,41,1,50,11,
17148,41,1,50,23,
17149,41,1,50,10,
17150,41,1,50,15,
17151,41,1,50,17,
17152,41,1,50,16,
17153,41,1,50,16,
17154,41,1,50,24,
17155,41,1,50,12,
17156,41,1,50,14,
17157,41,1,50,15,
17158,41,1,50,13,
17159,41,1,50,16,
17160,41,1,50,21,
17161,41,1,50,12,
17162,41,1,50,14,
17163,41,1,50,17,
17164,41,1,50,19,
17165,41,1,50,15,
17166,41,1,50,10,
17167,41,1,50,20,
17168,41,1,50,21,
17169,41,1,50,21,
17170,41,1,50,14,
17171,41,1,50,17,
17172,41,1,40,12,
17173,41,1,40,10,
17174,41,1,40,10,
17175,41,1,40,25,
17176,41,1,40,27,
17177,41,1,40,22,
17178,41,1,40,14,
17179,41,1,40,12,
17180,41,1,40,14,
17181,41,1,40,14,
17182,41,1,39,20,
17183,41,1,39,16,
17184,41,1,39,13,
17185,41,1,39,14,
17186,41,1,39,13,
17187,41,1,39,9,
17188,41,1,39,10,
17189,41,1,39,17,
17190,41,1,39,12,
17191,41,1,39,15,
17192,41,1,39,17,
17193,41,1,39,16,
17194,41,1,39,6,
17195,41,1,39,14,
17196,41,1,39,18,
17197,41,1,39,15,
17198,41,1,39,13,
17199,41,1,39,13,
17200,41,1,39,8,
17201,41,1,39,14,
17202,41,1,39,10,
17203,41,1,39,8,
17204,41,1,39,13,
17205,41,1,39,13,
17206,41,1,39,19,
17207,41,1,37,9,
17208,41,1,37,9,
17209,41,1,37,17,
17210,41,1,37,13,
17211,41,1,37,31,
17212,41,1,37,10,
17213,41,1,37,12,
17214,41,1,37,12,
17215,41,1,37,8,
17216,41,1,37,10,
17217,41,1,37,10,
17218,41,1,37,9,
17219,41,1,37,5,
17220,41,1,37,8,
17221,41,1,37,17,
17222,41,1,37,12,
17223,41,1,37,50,
17224,41,1,37,50,
17225,41,1,37,17,
17226,41,1,37,17,
17227,41,1,37,17,
17228,41,1,37,9,
17229,41,1,37,15,
17230,41,1,37,14,
17231,41,1,37,16,
17232,41,1,163,6,
17233,41,1,163,8,
17234,41,1,163,9,
17235,41,1,163,9,
17236,41,1,163,5,
17237,41,1,163,12,
17238,41,1,163,10,
17239,41,1,163,10,
17240,41,1,163,8,
17241,41,1,163,10,
17242,41,1,163,7,
17243,41,1,163,5,
17244,41,1,163,6,
17245,41,1,163,3,
17246,41,1,163,6,
17247,41,1,163,9,
17248,41,1,163,11,
17249,41,1,163,4,
17250,41,1,163,7,
17251,41,1,163,11,
17252,41,1,163,6,
17253,41,1,163,6,
17254,41,1,163,8,
17255,41,1,163,7,
17256,41,1,163,5,
17257,41,1,323,10,
17258,41,1,323,8,
17259,41,1,323,7,
17260,41,1,323,11,
17261,41,1,323,12,
17262,41,1,323,8,
17263,41,1,361,5,
17264,41,1,361,6,
17265,41,1,361,6,
17266,41,1,361,6,
17267,41,1,361,6,
17268,41,1,361,6,
17269,41,1,361,4,
17270,41,1,361,5,
17271,41,1,361,5,
17272,41,1,361,6,
17273,41,1,361,5,
17274,41,1,361,6,
17275,41,1,361,5,
17276,41,1,361,7,
17277,41,1,361,8,
17278,41,1,361,4,
17279,41,1,361,7,
17280,41,1,361,5,
17281,41,1,361,7,
17282,41,1,361,9,
17283,41,1,361,9,
17284,41,1,361,9,
17285,41,1,361,8,
17286,41,1,361,9,
17287,41,1,361,6,
17288,41,1,183,3,
17289,41,1,183,3,
17290,41,1,183,4,
17291,41,1,183,4,
17292,41,1,183,3,
17293,41,1,183,2,
17294,41,1,183,3,
17295,41,1,183,2,
17296,41,1,183,2,
17297,41,1,183,3,
17298,41,1,183,1,
17299,41,1,183,2,
17300,41,1,183,3,
17301,41,1,183,3,
17302,41,1,183,4,
17303,41,1,183,3,
17304,41,1,183,3,
17305,41,1,183,2,
17306,41,1,183,2,
17307,41,1,183,2,
17308,41,1,183,4,
17309,41,1,183,1,
17310,41,1,183,1,
17311,41,1,183,3,
17312,41,1,183,1,
17313,41,1,206,35,
17314,41,1,206,30,
17315,41,1,206,27,
17316,41,1,206,20,
17317,41,1,206,37,
17318,41,1,206,33,
17319,41,1,206,35,
17320,41,1,206,33,
17321,41,1,206,32,
17322,41,1,206,34,
17323,41,1,206,31,
17324,41,1,206,36,
17325,41,1,206,34,
17326,41,1,206,30,
17327,41,1,206,35,
17328,41,1,206,35,
17329,41,1,206,37,
17330,41,1,206,28,
17331,41,1,206,33,
17332,41,1,206,35,
17333,41,1,206,38,
17334,41,1,206,34,
17335,41,1,206,31,
17336,41,1,206,27,
17337,41,1,206,34,
17338,41,1,147,31,
17339,41,1,147,23,
17340,41,1,147,29,
17341,41,1,147,24,
17342,41,1,147,21,
17343,41,1,147,26,
17344,41,1,147,27,
17345,41,1,147,23,
17346,41,1,147,24,
17347,41,1,147,22,
17348,41,1,147,23,
17349,41,1,147,22,
17350,41,1,147,22,
17351,41,1,147,22,
17352,41,1,147,22,
17353,41,1,147,27,
17354,41,1,147,24,
17355,41,1,147,27,
17356,41,1,147,27,
17357,41,1,147,28,
17358,41,1,147,12,
17359,41,1,147,24,
17360,41,1,147,25,
17361,41,1,147,20,
17362,41,1,147,24,
17363,41,1,137,2,
17364,41,1,137,1,
17365,41,1,137,2,
17366,41,1,137,2,
17367,41,1,137,2,
17368,41,1,137,2,
17369,41,1,137,2,
17370,41,1,137,2,
17371,41,1,137,2,
17372,41,1,137,2,
17373,41,1,137,2,
17374,41,1,137,2,
17375,41,1,137,1,
17376,41,1,137,1,
17377,41,1,137,2,
17378,41,1,137,2,
17379,41,1,137,3,
17380,41,1,137,2,
17381,41,1,137,2,
17382,41,1,137,2,
17383,41,1,137,2,
17384,41,1,137,2,
17385,41,1,137,2,
17386,41,1,137,2,
17387,41,1,137,2,
17388,41,1,137,1,
17389,41,1,137,2,
17390,41,1,137,2,
17391,41,1,137,2,
17392,41,1,137,2,
17393,41,1,137,2,
17394,41,1,137,2,
17395,41,1,137,2,
17396,41,1,137,2,
17397,41,1,137,2,
17398,41,1,137,2,
17399,41,1,137,2,
17400,41,1,137,2,
17401,41,1,137,2,
17402,41,1,137,2,
17403,41,1,137,2,
17404,41,1,137,2,
17405,41,1,137,2,
17406,41,1,137,2,
17407,41,1,137,2,
17408,41,1,137,2,
17409,41,1,137,2,
17410,41,1,137,2,
17411,41,1,137,2,
17412,41,1,137,2,
17413,41,1,137,2,
17414,41,1,137,2,
17415,41,1,137,1,
17416,41,1,137,3,
17417,41,1,137,2,
17418,41,1,137,2,
17419,41,1,137,2,
17420,41,1,137,2,
17421,41,1,137,2,
17422,41,1,137,2,
17423,41,1,137,3,
17424,41,1,137,3,
17425,41,1,137,3,
17426,41,1,137,1,
17427,41,1,137,2,
17428,41,1,137,2,
17429,41,1,137,2,
17430,41,1,137,2,
17431,41,1,137,2,
17432,41,1,137,2,
17433,41,1,137,2,
17434,41,1,137,2,
17435,41,1,137,2,
17436,41,1,137,2,
17437,41,1,137,2,
17438,41,1,137,2,
17439,41,1,137,2,
17440,41,1,137,2,
17441,41,1,135,2,
17442,41,1,135,1,
17443,41,1,135,2,
17444,41,1,135,2,
17445,41,1,135,2,
17446,41,1,135,2,
17447,41,1,135,2,
17448,41,1,135,2,
17449,41,1,135,2,
17450,41,1,135,2,
17451,41,1,135,2,
17452,41,1,135,2,
17453,41,1,135,1,
17454,41,1,135,1,
17455,41,1,135,2,
17456,41,1,135,2,
17457,41,1,135,3,
17458,41,1,135,2,
17459,41,1,135,2,
17460,41,1,135,2,
17461,41,1,135,2,
17462,41,1,135,2,
17463,41,1,135,2,
17464,41,1,135,2,
17465,41,1,135,2,
17466,41,1,135,1,
17467,41,1,135,1,
17468,41,1,135,1,
17469,41,1,135,1,
17470,41,1,135,1,
17471,41,1,135,1,
17472,41,1,135,4,
17473,41,1,135,4,
17474,41,1,135,1,
17475,41,1,135,1,
17476,41,1,135,1,
17477,41,1,135,1,
17478,41,1,135,1,
17479,41,1,135,1,
17480,41,1,135,1,
17481,41,1,135,1,
17482,41,1,135,1,
17483,41,1,135,1,
17484,41,1,135,1,
17485,41,1,135,1,
17486,41,1,135,1,
17487,41,1,135,1,
17488,41,1,135,1,
17489,41,1,135,1,
17490,41,1,135,1,
17491,41,1,135,1,
17492,41,1,135,1,
17493,41,1,135,1,
17494,41,1,135,2,
17495,41,1,135,2,
17496,41,1,135,2,
17497,41,1,135,4,
17498,41,1,135,2,
17499,41,1,135,2,
17500,41,1,135,1,
17501,41,1,135,1,
17502,41,1,135,2,
17503,41,1,135,2,
17504,41,1,135,2,
17505,41,1,135,2,
17506,41,1,135,3,
17507,41,1,135,1,
17508,41,1,135,1,
17509,41,1,135,2,
17510,41,1,135,2,
17511,41,1,135,1,
17512,41,1,135,3,
17513,41,1,135,1,
17514,41,1,135,1,
17515,41,1,135,2,
17516,41,1,135,2,
17517,41,1,135,2,
17518,41,1,135,1,
17519,41,1,135,2,
17520,41,1,135,1,
17521,41,1,135,2,
17522,41,1,135,1,
17523,41,1,135,2,
17524,41,1,135,2,
17525,41,1,135,1,
17526,41,1,135,2,
17527,41,1,135,2,
17528,41,1,135,2,
17529,41,1,339,70,
17530,41,1,339,62,
17531,41,1,339,98,
17532,41,1,339,89,
17533,41,1,156,10,
17534,41,1,156,8,
17535,41,1,156,14,
17536,41,1,156,12,
17537,41,1,156,6,
17538,41,1,156,6,
17539,41,1,156,16,
17540,41,1,156,16,
17541,41,1,156,5,
17542,41,1,156,6,
17543,41,1,156,7,
17544,41,1,156,4,
17545,41,1,156,8,
