Year,Season,Coast,Site,SpeciesName,TideZone,Size
2006,Winter,South_Island_East,Rakautara,Cellana radians,General_Unspecified,25.00
2006,Winter,South_Island_East,Rakautara,Cellana radians,General_Unspecified,21.00
2006,Winter,South_Island_East,Rakautara,Cellana radians,General_Unspecified,12.00
2006,Winter,South_Island_East,Rakautara,Cellana radians,General_Unspecified,8.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,23.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,25.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,29.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,23.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,28.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,29.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,26.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,24.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,23.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,28.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,24.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,31.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,24.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,28.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,21.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,27.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,28.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,27.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,24.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,29.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,20.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,23.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,22.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,12.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,23.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,25.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,23.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,17.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,20.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,23.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,27.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,24.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,22.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,22.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,22.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,22.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,25.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,23.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,23.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,24.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,23.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,27.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,26.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,21.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,24.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,23.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,22.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,12.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,25.00
2006,Winter,South_Island_East,Rakautara,Diloma aethiops,General_Unspecified,23.00
2006,Winter,South_Island_East,Rakautara,Diloma bicanaliculata,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Diloma bicanaliculata,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Diloma bicanaliculata,General_Unspecified,8.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,10.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,8.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,11.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,7.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,12.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,14.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,13.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,26.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,8.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,10.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,16.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,12.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,15.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,7.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,9.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,11.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,8.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,10.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,9.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,11.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,14.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,16.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,8.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,11.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,13.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,4.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,8.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,10.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,16.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,29.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,8.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,14.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,12.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,15.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,16.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,19.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,20.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,20.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,20.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,20.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,10.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,7.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,13.00
2006,Winter,South_Island_East,Rakautara,Mytilus galloprovincialis,General_Unspecified,5.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,9.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,7.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,5.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,9.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,5.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,9.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,8.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,7.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,7.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,5.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,7.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,4.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,7.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,5.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,7.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,4.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,4.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,5.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,5.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,3.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,4.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,5.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,9.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,9.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,7.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,5.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,7.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,4.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,8.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,7.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,8.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,5.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,5.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,4.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,5.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,5.00
2006,Winter,South_Island_East,Rakautara,Notoacmea Radialspokes,General_Unspecified,5.00
2006,Winter,South_Island_East,Rakautara,Onchidella nigricans,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Onchidella nigricans,General_Unspecified,19.00
2006,Winter,South_Island_East,Rakautara,Onchidella nigricans,General_Unspecified,7.00
2006,Winter,South_Island_East,Rakautara,Onchidella nigricans,General_Unspecified,9.00
2006,Winter,South_Island_East,Rakautara,Onchidella nigricans,General_Unspecified,7.00
2006,Winter,South_Island_East,Rakautara,Onchidella nigricans,General_Unspecified,9.00
2006,Winter,South_Island_East,Rakautara,Onchidella nigricans,General_Unspecified,10.00
2006,Winter,South_Island_East,Rakautara,Onchidella nigricans,General_Unspecified,8.00
2006,Winter,South_Island_East,Rakautara,Onchidella nigricans,General_Unspecified,11.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,9.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,9.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,8.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,8.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,3.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,5.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,7.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,10.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,10.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,10.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,12.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,5.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,4.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,7.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,8.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,3.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,4.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,5.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,11.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,8.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,11.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,5.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,5.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,7.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,5.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,9.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,11.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,8.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,7.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,8.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,9.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,10.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,7.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,11.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,7.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,8.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,5.00
2006,Winter,South_Island_East,Rakautara,Patelloida corticata,General_Unspecified,5.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,3.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,2.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,4.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,1.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,1.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,3.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,1.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,2.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,3.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,3.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,3.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,3.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,1.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,2.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,3.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,4.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,3.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,2.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,3.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,3.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,3.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,3.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,2.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,1.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,2.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,4.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,2.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,2.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,1.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,3.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,2.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,1.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,1.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,3.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,3.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,2.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,4.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,3.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,2.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,4.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,3.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,3.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,3.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,1.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,3.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,2.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,2.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,3.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,2.00
2006,Winter,South_Island_East,Rakautara,Risellopsis varia,General_Unspecified,3.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,5.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,5.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,10.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,4.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,10.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,3.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,12.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,11.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,7.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,10.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,10.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,8.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,11.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,5.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,5.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,8.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,12.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,8.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,16.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,2.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,2.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,4.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,7.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,8.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,4.00
2006,Winter,South_Island_East,Rakautara,Siphonaria australis,General_Unspecified,6.00
2006,Winter,South_Island_East,Rakautara,Stichaster australis,General_Unspecified,61.00
2006,Winter,South_Island_East,Rakautara,Stichaster australis,General_Unspecified,87.00
2006,Winter,South_Island_East,Rakautara,Stichaster australis,General_Unspecified,91.00
2006,Winter,South_Island_East,Rakautara,Stichaster australis,General_Unspecified,62.00
2006,Winter,South_Island_East,Rakautara,Stichaster australis,General_Unspecified,98.00
2006,Winter,South_Island_East,Rakautara,Stichaster australis,General_Unspecified,57.00
2006,Winter,South_Island_East,Rakautara,Stichaster australis,General_Unspecified,88.00
2006,Winter,South_Island_East,Rakautara,Stichaster australis,General_Unspecified,76.00
2006,Winter,South_Island_East,Rakautara,Stichaster australis,General_Unspecified,89.00
2006,Winter,South_Island_East,Rakautara,Stichaster australis,General_Unspecified,70.00
2006,Winter,South_Island_East,Rakautara,Sypharochiton pelliserpentis,General_Unspecified,24.00
2006,Winter,South_Island_East,Rakautara,Sypharochiton pelliserpentis,General_Unspecified,12.00
2006,Winter,South_Island_East,Rakautara,Sypharochiton pelliserpentis,General_Unspecified,15.00
2006,Winter,South_Island_East,Rakautara,Sypharochiton pelliserpentis,General_Unspecified,13.00
2006,Winter,South_Island_East,Rakautara,Sypharochiton pelliserpentis,General_Unspecified,16.00
2006,Winter,South_Island_East,Rakautara,Sypharochiton pelliserpentis,General_Unspecified,12.00
2006,Winter,South_Island_East,Rakautara,Sypharochiton pelliserpentis,General_Unspecified,14.00
2006,Winter,South_Island_East,Rakautara,Sypharochiton pelliserpentis,General_Unspecified,17.00
2006,Winter,South_Island_East,Rakautara,Sypharochiton pelliserpentis,General_Unspecified,19.00
2006,Winter,South_Island_East,Rakautara,Sypharochiton pelliserpentis,General_Unspecified,15.00
2006,Winter,South_Island_East,Rakautara,Sypharochiton pelliserpentis,General_Unspecified,10.00
2006,Winter,South_Island_East,Rakautara,Sypharochiton pelliserpentis,General_Unspecified,20.00
2006,Winter,South_Island_East,Rakautara,Sypharochiton pelliserpentis,General_Unspecified,21.00
2006,Winter,South_Island_East,Rakautara,Sypharochiton pelliserpentis,General_Unspecified,21.00
2006,Winter,South_Island_East,Rakautara,Sypharochiton pelliserpentis,General_Unspecified,17.00
2006,Winter,South_Island_East,Rakautara,Sypharochiton pelliserpentis,General_Unspecified,21.00
2006,Winter,South_Island_East,Rakautara,Sypharochiton pelliserpentis,General_Unspecified,16.00
2006,Winter,South_Island_East,Rakautara,Sypharochiton pelliserpentis,General_Unspecified,14.00
2006,Winter,South_Island_East,Rakautara,Sypharochiton pelliserpentis,General_Unspecified,17.00
2006,Winter,South_Island_East,Rakautara,Sypharochiton pelliserpentis,General_Unspecified,15.00
2006,Winter,South_Island_East,Rakautara,Sypharochiton pelliserpentis,General_Unspecified,10.00
