Site,Year,Season,SurveyType,TideZone,Transect,Quad,QuadSize,SpeciesName,MainQuadOnlySpecies,PercentCoverSpecies,ExtrapolatedCount
Rakautara,2005,Winter,Quads_All_species,High,2,3,0.25,Siphonaria australis,TRUE,FALSE,38
Rakautara,2005,Winter,Quads_All_species,High,2,3,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,7
Rakautara,2005,Winter,Quads_All_species,High,2,3,0.25,UNID Macroalgae,FALSE,TRUE,4
Rakautara,2005,Winter,Quads_All_species,High,2,3,0.25,Xenostrobus pulex,FALSE,TRUE,0.1
Rakautara,2006,Winter,Quads_All_species,High,2,3,0.25,Austrolittorina antipodum,TRUE,FALSE,3.33
Rakautara,2006,Winter,Quads_All_species,High,2,3,0.25,Austrolittorina cincta,TRUE,FALSE,766.66
Rakautara,2006,Winter,Quads_All_species,High,2,3,0.25,Bare Rock,FALSE,TRUE,71
Rakautara,2006,Winter,Quads_All_species,High,2,3,0.25,Calantica spinosa,FALSE,TRUE,0.5
Rakautara,2006,Winter,Quads_All_species,High,2,3,0.25,Cellana denticulata,FALSE,FALSE,29
Rakautara,2006,Winter,Quads_All_species,High,2,3,0.25,Cellana ornata,FALSE,FALSE,12
Rakautara,2006,Winter,Quads_All_species,High,2,3,0.25,Cellana radians,FALSE,FALSE,5
Rakautara,2006,Winter,Quads_All_species,High,2,3,0.25,Chamaesipho brunnea,FALSE,TRUE,17
Rakautara,2006,Winter,Quads_All_species,High,2,3,0.25,Chamaesipho columna,FALSE,TRUE,1
Rakautara,2006,Winter,Quads_All_species,High,2,3,0.25,Coralline Encrusting Paint,FALSE,TRUE,8
Rakautara,2006,Winter,Quads_All_species,High,2,3,0.25,Epopella plicata,FALSE,TRUE,1
Rakautara,2006,Winter,Quads_All_species,High,2,3,0.25,Notoacmea 2spokes,TRUE,FALSE,1
Rakautara,2006,Winter,Quads_All_species,High,2,3,0.25,Notoacmea Net,TRUE,FALSE,2
Rakautara,2006,Winter,Quads_All_species,High,2,3,0.25,Notoacmea Radialspokes,TRUE,FALSE,18
Rakautara,2006,Winter,Quads_All_species,High,2,3,0.25,Patelloida corticata,TRUE,FALSE,3
Rakautara,2006,Winter,Quads_All_species,High,2,3,0.25,Risellopsis varia,TRUE,FALSE,3.33
Rakautara,2006,Winter,Quads_All_species,High,2,3,0.25,Siphonaria australis,TRUE,FALSE,1
Rakautara,2006,Winter,Quads_All_species,High,2,3,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,25
Rakautara,2006,Winter,Quads_All_species,High,2,3,0.25,UNID Macroalgae,FALSE,TRUE,2
Rakautara,2006,Winter,Quads_All_species,High,2,3,0.25,UNID Tar,FALSE,TRUE,0.1
Rakautara,2006,Winter,Quads_All_species,High,2,3,0.25,Xenostrobus pulex,FALSE,TRUE,0.1
Rakautara,2005,Winter,Quads_All_species,High,2,4,0.25,Austrolittorina cincta,TRUE,FALSE,20
Rakautara,2005,Winter,Quads_All_species,High,2,4,0.25,Bare Rock,FALSE,TRUE,56
Rakautara,2005,Winter,Quads_All_species,High,2,4,0.25,Benhamina obliquata,FALSE,FALSE,1
Rakautara,2005,Winter,Quads_All_species,High,2,4,0.25,Calantica spinosa,FALSE,TRUE,1
Rakautara,2005,Winter,Quads_All_species,High,2,4,0.25,Cellana denticulata,FALSE,FALSE,5
Rakautara,2005,Winter,Quads_All_species,High,2,4,0.25,Cellana ornata,FALSE,FALSE,3
Rakautara,2005,Winter,Quads_All_species,High,2,4,0.25,Cellana radians,FALSE,FALSE,4
Rakautara,2005,Winter,Quads_All_species,High,2,4,0.25,Chamaesipho brunnea,FALSE,TRUE,5
Rakautara,2005,Winter,Quads_All_species,High,2,4,0.25,Chamaesipho columna,FALSE,TRUE,20
Rakautara,2005,Winter,Quads_All_species,High,2,4,0.25,Coralline Encrusting Paint,FALSE,TRUE,15
Rakautara,2005,Winter,Quads_All_species,High,2,4,0.25,Epopella plicata,FALSE,TRUE,1
Rakautara,2005,Winter,Quads_All_species,High,2,4,0.25,Haustrum haustorium,FALSE,FALSE,2
Rakautara,2005,Winter,Quads_All_species,High,2,4,0.25,Haustrum scobina,FALSE,FALSE,1
Rakautara,2005,Winter,Quads_All_species,High,2,4,0.25,Lasaea rubra hinemoa,FALSE,TRUE,0.1
Rakautara,2005,Winter,Quads_All_species,High,2,4,0.25,Notoacmea Net,TRUE,FALSE,2
Rakautara,2005,Winter,Quads_All_species,High,2,4,0.25,Notoacmea Radialspokes,TRUE,FALSE,8
Rakautara,2005,Winter,Quads_All_species,High,2,4,0.25,Patelloida corticata,TRUE,FALSE,13
Rakautara,2005,Winter,Quads_All_species,High,2,4,0.25,Risellopsis varia,TRUE,FALSE,9
Rakautara,2005,Winter,Quads_All_species,High,2,4,0.25,Siphonaria australis,TRUE,FALSE,7
Rakautara,2005,Winter,Quads_All_species,High,2,4,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,9
Rakautara,2005,Winter,Quads_All_species,High,2,4,0.25,UNID Macroalgae,FALSE,TRUE,2
Rakautara,2005,Winter,Quads_All_species,High,2,4,0.25,Xenostrobus pulex,FALSE,TRUE,0.1
Rakautara,2006,Winter,Quads_All_species,High,2,4,0.25,Austrolittorina antipodum,TRUE,FALSE,96.66
Rakautara,2006,Winter,Quads_All_species,High,2,4,0.25,Austrolittorina cincta,TRUE,FALSE,2056.66
Rakautara,2006,Winter,Quads_All_species,High,2,4,0.25,Bare Rock,FALSE,TRUE,76
Rakautara,2006,Winter,Quads_All_species,High,2,4,0.25,Cellana denticulata,FALSE,FALSE,9
Rakautara,2006,Winter,Quads_All_species,High,2,4,0.25,Cellana ornata,FALSE,FALSE,5
Rakautara,2006,Winter,Quads_All_species,High,2,4,0.25,Cellana radians,FALSE,FALSE,1
Rakautara,2006,Winter,Quads_All_species,High,2,4,0.25,Chamaesipho brunnea,FALSE,TRUE,30
Rakautara,2006,Winter,Quads_All_species,High,2,4,0.25,Chamaesipho columna,FALSE,TRUE,1
Rakautara,2006,Winter,Quads_All_species,High,2,4,0.25,Lasaea rubra hinemoa,FALSE,TRUE,0.1
Rakautara,2006,Winter,Quads_All_species,High,2,4,0.25,Notoacmea 2spokes,TRUE,FALSE,1
Rakautara,2006,Winter,Quads_All_species,High,2,4,0.25,Notoacmea Net,TRUE,FALSE,13.33
Rakautara,2006,Winter,Quads_All_species,High,2,4,0.25,Notoacmea pileopsis,FALSE,FALSE,7
Rakautara,2006,Winter,Quads_All_species,High,2,4,0.25,Notoacmea Radialspokes,TRUE,FALSE,23.33
Rakautara,2006,Winter,Quads_All_species,High,2,4,0.25,Patelloida corticata,TRUE,FALSE,2
Rakautara,2006,Winter,Quads_All_species,High,2,4,0.25,Risellopsis varia,TRUE,FALSE,3.33
Rakautara,2006,Winter,Quads_All_species,High,2,4,0.25,Siphonaria australis,TRUE,FALSE,5
Rakautara,2006,Winter,Quads_All_species,High,2,4,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,2
Rakautara,2006,Winter,Quads_All_species,High,2,4,0.25,UNID Macroalgae,FALSE,TRUE,3
Rakautara,2006,Winter,Quads_All_species,High,2,4,0.25,Xenostrobus pulex,FALSE,TRUE,0.5
Rakautara,2005,Winter,Quads_All_species,High,2,5,0.25,Austrolittorina cincta,TRUE,FALSE,17
Rakautara,2005,Winter,Quads_All_species,High,2,5,0.25,Bare Rock,FALSE,TRUE,74
Rakautara,2005,Winter,Quads_All_species,High,2,5,0.25,Calantica spinosa,FALSE,TRUE,0.5
Rakautara,2005,Winter,Quads_All_species,High,2,5,0.25,Cellana denticulata,FALSE,FALSE,34
Rakautara,2005,Winter,Quads_All_species,High,2,5,0.25,Cellana ornata,FALSE,FALSE,2
Rakautara,2005,Winter,Quads_All_species,High,2,5,0.25,Cellana radians,FALSE,FALSE,3
Rakautara,2005,Winter,Quads_All_species,High,2,5,0.25,Chamaesipho brunnea,FALSE,TRUE,4
Rakautara,2005,Winter,Quads_All_species,High,2,5,0.25,Chamaesipho columna,FALSE,TRUE,13
Rakautara,2005,Winter,Quads_All_species,High,2,5,0.25,Coralline Encrusting Paint,FALSE,TRUE,4
Rakautara,2005,Winter,Quads_All_species,High,2,5,0.25,Haustrum scobina,FALSE,FALSE,1
Rakautara,2005,Winter,Quads_All_species,High,2,5,0.25,Notoacmea Radialspokes,TRUE,FALSE,1
Rakautara,2005,Winter,Quads_All_species,High,2,5,0.25,Patelloida corticata,TRUE,FALSE,4
Rakautara,2005,Winter,Quads_All_species,High,2,5,0.25,Risellopsis varia,TRUE,FALSE,10
Rakautara,2005,Winter,Quads_All_species,High,2,5,0.25,Siphonaria australis,TRUE,FALSE,3
Rakautara,2005,Winter,Quads_All_species,High,2,5,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,28
Rakautara,2005,Winter,Quads_All_species,High,2,5,0.25,UNID Macroalgae,FALSE,TRUE,0.5
Rakautara,2006,Winter,Quads_All_species,High,2,5,0.25,Aulacomya atra maoriana,FALSE,TRUE,0.1
Rakautara,2006,Winter,Quads_All_species,High,2,5,0.25,Austrolittorina antipodum,TRUE,FALSE,66.66
Rakautara,2006,Winter,Quads_All_species,High,2,5,0.25,Austrolittorina cincta,TRUE,FALSE,333.33
Rakautara,2006,Winter,Quads_All_species,High,2,5,0.25,Bare Rock,FALSE,TRUE,80
Rakautara,2006,Winter,Quads_All_species,High,2,5,0.25,Benhamina obliquata,FALSE,FALSE,1
Rakautara,2006,Winter,Quads_All_species,High,2,5,0.25,Calantica spinosa,FALSE,TRUE,0.1
Rakautara,2006,Winter,Quads_All_species,High,2,5,0.25,Calantica villosa,FALSE,TRUE,0.1
Rakautara,2006,Winter,Quads_All_species,High,2,5,0.25,Cellana denticulata,FALSE,FALSE,57
Rakautara,2006,Winter,Quads_All_species,High,2,5,0.25,Cellana ornata,FALSE,FALSE,4
Rakautara,2006,Winter,Quads_All_species,High,2,5,0.25,Cellana radians,FALSE,FALSE,2
Rakautara,2006,Winter,Quads_All_species,High,2,5,0.25,Chamaesipho brunnea,FALSE,TRUE,5
Rakautara,2006,Winter,Quads_All_species,High,2,5,0.25,Chamaesipho columna,FALSE,TRUE,15
Rakautara,2006,Winter,Quads_All_species,High,2,5,0.25,Coralline Encrusting Paint,FALSE,TRUE,8
Rakautara,2006,Winter,Quads_All_species,High,2,5,0.25,Diloma aethiops,FALSE,FALSE,2
Rakautara,2006,Winter,Quads_All_species,High,2,5,0.25,Epopella plicata,FALSE,TRUE,0.5
Rakautara,2006,Winter,Quads_All_species,High,2,5,0.25,Haustrum scobina,FALSE,FALSE,1
Rakautara,2006,Winter,Quads_All_species,High,2,5,0.25,Notoacmea Radialspokes,TRUE,FALSE,1
Rakautara,2006,Winter,Quads_All_species,High,2,5,0.25,Patelloida corticata,TRUE,FALSE,2
Rakautara,2006,Winter,Quads_All_species,High,2,5,0.25,Risellopsis varia,TRUE,FALSE,13.33
Rakautara,2006,Winter,Quads_All_species,High,2,5,0.25,Siphonaria australis,TRUE,FALSE,5
Rakautara,2006,Winter,Quads_All_species,High,2,5,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,30
Rakautara,2006,Winter,Quads_All_species,High,2,5,0.25,UNID Macroalgae,FALSE,TRUE,0.1
Rakautara,2006,Winter,Quads_All_species,High,2,5,0.25,UNID Tar,FALSE,TRUE,0.1
Rakautara,2006,Winter,Quads_All_species,High,2,5,0.25,Xenostrobus pulex,FALSE,TRUE,0.1
Rakautara,2005,Winter,Quads_All_species,Mid,1,1,0.25,Bare Rock,FALSE,TRUE,9
Rakautara,2005,Winter,Quads_All_species,Mid,1,1,0.25,Calantica spinosa,FALSE,TRUE,0.1
Rakautara,2005,Winter,Quads_All_species,Mid,1,1,0.25,Cellana ornata,FALSE,FALSE,3
Rakautara,2005,Winter,Quads_All_species,Mid,1,1,0.25,Chamaesipho brunnea,FALSE,TRUE,0.1
Rakautara,2005,Winter,Quads_All_species,Mid,1,1,0.25,Chamaesipho columna,FALSE,TRUE,50
Rakautara,2005,Winter,Quads_All_species,Mid,1,1,0.25,Coralline Encrusting Paint,FALSE,TRUE,40
Rakautara,2005,Winter,Quads_All_species,Mid,1,1,0.25,Elminius modestus,FALSE,TRUE,0.1
Rakautara,2005,Winter,Quads_All_species,Mid,1,1,0.25,Epopella plicata,FALSE,TRUE,2
Rakautara,2005,Winter,Quads_All_species,Mid,1,1,0.25,Haustrum haustorium,FALSE,FALSE,1
Rakautara,2005,Winter,Quads_All_species,Mid,1,1,0.25,Onchidella nigricans,FALSE,FALSE,4
Rakautara,2005,Winter,Quads_All_species,Mid,1,1,0.25,Patelloida corticata,TRUE,FALSE,44
Rakautara,2005,Winter,Quads_All_species,Mid,1,1,0.25,Risellopsis varia,TRUE,FALSE,16
Rakautara,2005,Winter,Quads_All_species,Mid,1,1,0.25,Siphonaria australis,TRUE,FALSE,20
Rakautara,2005,Winter,Quads_All_species,Mid,1,1,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,25
Rakautara,2005,Winter,Quads_All_species,Mid,1,1,0.25,UNID Tar,FALSE,TRUE,1
Rakautara,2006,Winter,Quads_All_species,Mid,1,1,0.25,Acanthochitona zelandica,FALSE,FALSE,1
Rakautara,2006,Winter,Quads_All_species,Mid,1,1,0.25,Aulacomya atra maoriana,FALSE,TRUE,0.1
Rakautara,2006,Winter,Quads_All_species,Mid,1,1,0.25,Austrolittorina cincta,TRUE,FALSE,23.33
Rakautara,2006,Winter,Quads_All_species,Mid,1,1,0.25,Bare Rock,FALSE,TRUE,49
Rakautara,2006,Winter,Quads_All_species,Mid,1,1,0.25,Calantica spinosa,FALSE,TRUE,0.1
Rakautara,2006,Winter,Quads_All_species,Mid,1,1,0.25,Cellana denticulata,FALSE,FALSE,5
Rakautara,2006,Winter,Quads_All_species,Mid,1,1,0.25,Cellana ornata,FALSE,FALSE,1
Rakautara,2006,Winter,Quads_All_species,Mid,1,1,0.25,Cellana radians,FALSE,FALSE,2
Rakautara,2006,Winter,Quads_All_species,Mid,1,1,0.25,Chamaesipho brunnea,FALSE,TRUE,10
Rakautara,2006,Winter,Quads_All_species,Mid,1,1,0.25,Chamaesipho columna,FALSE,TRUE,25
Rakautara,2006,Winter,Quads_All_species,Mid,1,1,0.25,Coralline Encrusting Paint,FALSE,TRUE,15
Rakautara,2006,Winter,Quads_All_species,Mid,1,1,0.25,Epopella plicata,FALSE,TRUE,0.5
Rakautara,2006,Winter,Quads_All_species,Mid,1,1,0.25,Notoacmea Black,TRUE,FALSE,3.33
Rakautara,2006,Winter,Quads_All_species,Mid,1,1,0.25,Notoacmea Radialspokes,TRUE,FALSE,6.66
Rakautara,2006,Winter,Quads_All_species,Mid,1,1,0.25,Onchidella nigricans,FALSE,FALSE,20
Rakautara,2006,Winter,Quads_All_species,Mid,1,1,0.25,Patelloida corticata,TRUE,FALSE,63.33
Rakautara,2006,Winter,Quads_All_species,Mid,1,1,0.25,Risellopsis varia,TRUE,FALSE,63.33
Rakautara,2006,Winter,Quads_All_species,Mid,1,1,0.25,Serpullid sp,FALSE,FALSE,0.1
Rakautara,2006,Winter,Quads_All_species,Mid,1,1,0.25,Siphonaria australis,TRUE,FALSE,20
Rakautara,2006,Winter,Quads_All_species,Mid,1,1,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,7
Rakautara,2006,Winter,Quads_All_species,Mid,1,1,0.25,UNID Tar,FALSE,TRUE,0.5
Rakautara,2006,Winter,Quads_All_species,Mid,1,1,0.25,Xenostrobus pulex,FALSE,TRUE,0.1
Rakautara,2005,Winter,Quads_All_species,Mid,1,2,0.25,Aulacomya atra maoriana,FALSE,TRUE,0.5
Rakautara,2005,Winter,Quads_All_species,Mid,1,2,0.25,Bare Rock,FALSE,TRUE,10
Rakautara,2005,Winter,Quads_All_species,Mid,1,2,0.25,Cellana denticulata,FALSE,FALSE,1
Rakautara,2005,Winter,Quads_All_species,Mid,1,2,0.25,Cellana ornata,FALSE,FALSE,12
Rakautara,2005,Winter,Quads_All_species,Mid,1,2,0.25,Chamaesipho brunnea,FALSE,TRUE,30
Rakautara,2005,Winter,Quads_All_species,Mid,1,2,0.25,Chamaesipho columna,FALSE,TRUE,32
Rakautara,2005,Winter,Quads_All_species,Mid,1,2,0.25,Coralline Encrusting Paint,FALSE,TRUE,25
Rakautara,2005,Winter,Quads_All_species,Mid,1,2,0.25,Epopella plicata,FALSE,TRUE,0.1
Rakautara,2005,Winter,Quads_All_species,Mid,1,2,0.25,Haustrum haustorium,FALSE,FALSE,2
Rakautara,2005,Winter,Quads_All_species,Mid,1,2,0.25,Onchidella nigricans,FALSE,FALSE,3
Rakautara,2005,Winter,Quads_All_species,Mid,1,2,0.25,Patelloida corticata,TRUE,FALSE,86
Rakautara,2005,Winter,Quads_All_species,Mid,1,2,0.25,Risellopsis varia,TRUE,FALSE,11
Rakautara,2005,Winter,Quads_All_species,Mid,1,2,0.25,Siphonaria australis,TRUE,FALSE,83
Rakautara,2005,Winter,Quads_All_species,Mid,1,2,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,9
Rakautara,2005,Winter,Quads_All_species,Mid,1,2,0.25,UNID Macroalgae,FALSE,TRUE,1
Rakautara,2005,Winter,Quads_All_species,Mid,1,2,0.25,UNID Tar,FALSE,TRUE,2
Rakautara,2005,Winter,Quads_All_species,Mid,1,2,0.25,UNID Worm,FALSE,FALSE,2
Rakautara,2006,Winter,Quads_All_species,Mid,1,2,0.25,Aulacomya atra maoriana,FALSE,TRUE,0.1
Rakautara,2006,Winter,Quads_All_species,Mid,1,2,0.25,Austrolittorina cincta,TRUE,FALSE,3.33
Rakautara,2006,Winter,Quads_All_species,Mid,1,2,0.25,Bare Rock,FALSE,TRUE,40
Rakautara,2006,Winter,Quads_All_species,Mid,1,2,0.25,Calantica villosa,FALSE,TRUE,0.1
Rakautara,2006,Winter,Quads_All_species,Mid,1,2,0.25,Cellana denticulata,FALSE,FALSE,3
Rakautara,2006,Winter,Quads_All_species,Mid,1,2,0.25,Chamaesipho brunnea,FALSE,TRUE,10
Rakautara,2006,Winter,Quads_All_species,Mid,1,2,0.25,Chamaesipho columna,FALSE,TRUE,20
Rakautara,2006,Winter,Quads_All_species,Mid,1,2,0.25,Coralline Encrusting Paint,FALSE,TRUE,25
Rakautara,2006,Winter,Quads_All_species,Mid,1,2,0.25,Diloma aethiops,FALSE,FALSE,1
Rakautara,2006,Winter,Quads_All_species,Mid,1,2,0.25,Epopella plicata,FALSE,TRUE,0.5
Rakautara,2006,Winter,Quads_All_species,Mid,1,2,0.25,Haustrum haustorium,FALSE,FALSE,2
Rakautara,2006,Winter,Quads_All_species,Mid,1,2,0.25,Notoacmea 2spokes,TRUE,FALSE,3.33
Rakautara,2006,Winter,Quads_All_species,Mid,1,2,0.25,Patelloida corticata,TRUE,FALSE,50
Rakautara,2006,Winter,Quads_All_species,Mid,1,2,0.25,Risellopsis varia,TRUE,FALSE,96.66
Rakautara,2006,Winter,Quads_All_species,Mid,1,2,0.25,Serpullid sp,FALSE,FALSE,0.1
Rakautara,2006,Winter,Quads_All_species,Mid,1,2,0.25,Siphonaria australis,TRUE,FALSE,20
Rakautara,2006,Winter,Quads_All_species,Mid,1,2,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,8
Rakautara,2006,Winter,Quads_All_species,Mid,1,2,0.25,UNID Macroalgae,FALSE,TRUE,2
Rakautara,2006,Winter,Quads_All_species,Mid,1,2,0.25,UNID Tar,FALSE,TRUE,2
Rakautara,2005,Winter,Quads_All_species,Mid,1,3,0.25,Bare Rock,FALSE,TRUE,10
Rakautara,2005,Winter,Quads_All_species,Mid,1,3,0.25,Cellana denticulata,FALSE,FALSE,1
Rakautara,2005,Winter,Quads_All_species,Mid,1,3,0.25,Cellana ornata,FALSE,FALSE,3
Rakautara,2005,Winter,Quads_All_species,Mid,1,3,0.25,Cellana radians,FALSE,FALSE,1
Rakautara,2005,Winter,Quads_All_species,Mid,1,3,0.25,Chamaesipho brunnea,FALSE,TRUE,50
Rakautara,2005,Winter,Quads_All_species,Mid,1,3,0.25,Chamaesipho columna,FALSE,TRUE,17
Rakautara,2005,Winter,Quads_All_species,Mid,1,3,0.25,Coralline Encrusting Paint,FALSE,TRUE,20
Rakautara,2005,Winter,Quads_All_species,Mid,1,3,0.25,Epopella plicata,FALSE,TRUE,0.5
Rakautara,2005,Winter,Quads_All_species,Mid,1,3,0.25,Patelloida corticata,TRUE,FALSE,154
Rakautara,2005,Winter,Quads_All_species,Mid,1,3,0.25,Risellopsis varia,TRUE,FALSE,17
Rakautara,2005,Winter,Quads_All_species,Mid,1,3,0.25,Siphonaria australis,TRUE,FALSE,44
Rakautara,2005,Winter,Quads_All_species,Mid,1,3,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,2
Rakautara,2005,Winter,Quads_All_species,Mid,1,3,0.25,UNID Tar,FALSE,TRUE,3
Rakautara,2006,Winter,Quads_All_species,Mid,1,3,0.25,Aulacomya atra maoriana,FALSE,TRUE,0.1
Rakautara,2006,Winter,Quads_All_species,Mid,1,3,0.25,Austrolittorina cincta,TRUE,FALSE,10
Rakautara,2006,Winter,Quads_All_species,Mid,1,3,0.25,Bare Rock,FALSE,TRUE,20
Rakautara,2006,Winter,Quads_All_species,Mid,1,3,0.25,Cellana denticulata,FALSE,FALSE,2
Rakautara,2006,Winter,Quads_All_species,Mid,1,3,0.25,Chamaesipho brunnea,FALSE,TRUE,6
Rakautara,2006,Winter,Quads_All_species,Mid,1,3,0.25,Chamaesipho columna,FALSE,TRUE,12
Rakautara,2006,Winter,Quads_All_species,Mid,1,3,0.25,Coralline Encrusting Paint,FALSE,TRUE,49
Rakautara,2006,Winter,Quads_All_species,Mid,1,3,0.25,Diloma aethiops,FALSE,FALSE,1
Rakautara,2006,Winter,Quads_All_species,Mid,1,3,0.25,Patelloida corticata,TRUE,FALSE,13.33
Rakautara,2006,Winter,Quads_All_species,Mid,1,3,0.25,Risellopsis varia,TRUE,FALSE,46.66
Rakautara,2006,Winter,Quads_All_species,Mid,1,3,0.25,Sabellid sp,FALSE,TRUE,0.5
Rakautara,2006,Winter,Quads_All_species,Mid,1,3,0.25,Sediment,FALSE,TRUE,1
Rakautara,2006,Winter,Quads_All_species,Mid,1,3,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,6
Rakautara,2006,Winter,Quads_All_species,Mid,1,3,0.25,Turbo smaragdus,FALSE,FALSE,2
Rakautara,2006,Winter,Quads_All_species,Mid,1,3,0.25,UNID Macroalgae,FALSE,TRUE,7
Rakautara,2006,Winter,Quads_All_species,Mid,1,3,0.25,UNID Tar,FALSE,TRUE,5
Rakautara,2005,Winter,Quads_All_species,Mid,1,4,0.25,Austrolittorina antipodum,TRUE,FALSE,33
Rakautara,2005,Winter,Quads_All_species,Mid,1,4,0.25,Austrolittorina cincta,TRUE,FALSE,2
Rakautara,2005,Winter,Quads_All_species,Mid,1,4,0.25,Bare Rock,FALSE,TRUE,38
Rakautara,2005,Winter,Quads_All_species,Mid,1,4,0.25,Cellana denticulata,FALSE,FALSE,8
Rakautara,2005,Winter,Quads_All_species,Mid,1,4,0.25,Cellana ornata,FALSE,FALSE,2
Rakautara,2005,Winter,Quads_All_species,Mid,1,4,0.25,Cellana radians,FALSE,FALSE,1
Rakautara,2005,Winter,Quads_All_species,Mid,1,4,0.25,Chamaesipho brunnea,FALSE,TRUE,30
Rakautara,2005,Winter,Quads_All_species,Mid,1,4,0.25,Chamaesipho columna,FALSE,TRUE,30
Rakautara,2005,Winter,Quads_All_species,Mid,1,4,0.25,Coralline Encrusting Paint,FALSE,TRUE,2
Rakautara,2005,Winter,Quads_All_species,Mid,1,4,0.25,Diloma aethiops,FALSE,FALSE,1
Rakautara,2005,Winter,Quads_All_species,Mid,1,4,0.25,Onchidella nigricans,FALSE,FALSE,3
Rakautara,2005,Winter,Quads_All_species,Mid,1,4,0.25,Patelloida corticata,TRUE,FALSE,6
Rakautara,2005,Winter,Quads_All_species,Mid,1,4,0.25,Risellopsis varia,TRUE,FALSE,81
Rakautara,2005,Winter,Quads_All_species,Mid,1,4,0.25,Siphonaria australis,TRUE,FALSE,8
Rakautara,2005,Winter,Quads_All_species,Mid,1,4,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,4
Rakautara,2005,Winter,Quads_All_species,Mid,1,4,0.25,UNID Macroalgae,FALSE,TRUE,0.5
Rakautara,2005,Winter,Quads_All_species,Mid,1,4,0.25,Xenostrobus pulex,FALSE,TRUE,0.1
Rakautara,2006,Winter,Quads_All_species,Mid,1,4,0.25,Aulacomya atra maoriana,FALSE,TRUE,0.1
Rakautara,2006,Winter,Quads_All_species,Mid,1,4,0.25,Austrolittorina cincta,TRUE,FALSE,90
Rakautara,2006,Winter,Quads_All_species,Mid,1,4,0.25,Bare Rock,FALSE,TRUE,42
Rakautara,2006,Winter,Quads_All_species,Mid,1,4,0.25,Cellana denticulata,FALSE,FALSE,2
Rakautara,2006,Winter,Quads_All_species,Mid,1,4,0.25,Cellana ornata,FALSE,FALSE,5
Rakautara,2006,Winter,Quads_All_species,Mid,1,4,0.25,Cellana radians,FALSE,FALSE,2
Rakautara,2006,Winter,Quads_All_species,Mid,1,4,0.25,Chamaesipho brunnea,FALSE,TRUE,8
Rakautara,2006,Winter,Quads_All_species,Mid,1,4,0.25,Chamaesipho columna,FALSE,TRUE,32
Rakautara,2006,Winter,Quads_All_species,Mid,1,4,0.25,Coralline Encrusting Paint,FALSE,TRUE,16
Rakautara,2006,Winter,Quads_All_species,Mid,1,4,0.25,Epopella plicata,FALSE,TRUE,1
Rakautara,2006,Winter,Quads_All_species,Mid,1,4,0.25,Haustrum scobina,FALSE,FALSE,1
Rakautara,2006,Winter,Quads_All_species,Mid,1,4,0.25,Patelloida corticata,TRUE,FALSE,103.33
Rakautara,2006,Winter,Quads_All_species,Mid,1,4,0.25,Risellopsis varia,TRUE,FALSE,280
Rakautara,2006,Winter,Quads_All_species,Mid,1,4,0.25,Serpullid sp,FALSE,FALSE,0.5
Rakautara,2006,Winter,Quads_All_species,Mid,1,4,0.25,Siphonaria australis,TRUE,FALSE,50
Rakautara,2006,Winter,Quads_All_species,Mid,1,4,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,24
Rakautara,2006,Winter,Quads_All_species,Mid,1,4,0.25,UNID Macroalgae,FALSE,TRUE,0.5
Rakautara,2006,Winter,Quads_All_species,Mid,1,4,0.25,UNID Tar,FALSE,TRUE,0.5
Rakautara,2006,Winter,Quads_All_species,Mid,1,4,0.25,Xenostrobus pulex,FALSE,TRUE,0.1
Rakautara,2005,Winter,Quads_All_species,Mid,1,5,0.25,Aulacomya atra maoriana,FALSE,TRUE,0.5
Rakautara,2005,Winter,Quads_All_species,Mid,1,5,0.25,Bare Rock,FALSE,TRUE,34
Rakautara,2005,Winter,Quads_All_species,Mid,1,5,0.25,Calantica spinosa,FALSE,TRUE,0.1
Rakautara,2005,Winter,Quads_All_species,Mid,1,5,0.25,Cellana denticulata,FALSE,FALSE,1
Rakautara,2005,Winter,Quads_All_species,Mid,1,5,0.25,Cellana ornata,FALSE,FALSE,2
Rakautara,2005,Winter,Quads_All_species,Mid,1,5,0.25,Chamaesipho brunnea,FALSE,TRUE,5
Rakautara,2005,Winter,Quads_All_species,Mid,1,5,0.25,Chamaesipho columna,FALSE,TRUE,5
Rakautara,2005,Winter,Quads_All_species,Mid,1,5,0.25,Coralline Encrusting Paint,FALSE,TRUE,55
Rakautara,2005,Winter,Quads_All_species,Mid,1,5,0.25,Haustrum haustorium,FALSE,FALSE,1
Rakautara,2005,Winter,Quads_All_species,Mid,1,5,0.25,Onchidella nigricans,FALSE,FALSE,9
